中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,5 Mbps,658 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,808 Mbps,103424 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,372 Mbps,47718 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,452 Mbps,57856 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,355 Mbps,45465 kB/s
129.146.46.164,443,129.146.46.164,320 Mbps,41062 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,287 Mbps,36761 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,82 ms,82 Mbps,10547 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,235 Mbps,30105 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,50 Mbps,6467 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,48 Mbps,6188 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,240 Mbps,30822 kB/s
152.70.55.39,443,158.178.156.14,NL,Amsterdam,隧道,87 ms,129 Mbps,16588 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,173 ms,41 Mbps,5318 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,172 ms,38 Mbps,4926 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,118 Mbps,15155 kB/s
141.148.244.95,443,163.123.193.23,DE,Munich,隧道,101 ms,215 Mbps,27545 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,36 Mbps,4674 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,33 Mbps,4308 kB/s
130.162.132.157,443,132.226.239.169,KR,Seoul,隧道,210 ms,64 Mbps,8303 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,37 Mbps,4818 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,31 Mbps,3974 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,239 ms,65 Mbps,8383 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,226 ms,39 Mbps,5040 kB/s
