中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,582 Mbps,74547 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,332 Mbps,42598 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,45 Mbps,5845 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,264 Mbps,33894 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,131 Mbps,16793 kB/s
193.123.187.171,443,2a0b:21c0:100a:1b1:0:7343:a723:975a,DE,Frankfurt,隧道,96 ms,124 Mbps,15974 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,72 ms,284 Mbps,36454 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,233 Mbps,29900 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,219 Mbps,28057 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,110 Mbps,14131 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,385 Mbps,49356 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,438 Mbps,56115 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,207 Mbps,26521 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,68 ms,299 Mbps,38297 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,5 Mbps,670 kB/s
132.226.31.178,443,2a09:bac5:60ea:1846::26b:24,US,Los Angeles,隧道,61 ms,42 Mbps,5485 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,61 ms,19 Mbps,2530 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,357 Mbps,45772 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,45 Mbps,5880 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,334 Mbps,42803 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,245 Mbps,31436 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,102 ms,6 Mbps,889 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,89 ms,49 Mbps,6392 kB/s
129.159.15.184,443,2a0b:21c0:100a:1b4:0:67c9:d8f:9e8f,DE,Frankfurt,隧道,90 ms,124 Mbps,15974 kB/s
152.70.49.30,443,2a0b:21c0:1007:ca:0:8649:3235:83ae,DE,Frankfurt,隧道,89 ms,230 Mbps,29491 kB/s
