中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.209.228,US,Seattle,隧道,50 ms,501 Mbps,64204 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,485 Mbps,62156 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,6 Mbps,877 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,63 Mbps,8102 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,359 Mbps,45977 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,411 Mbps,52633 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,47 ms,370 Mbps,47411 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,56 ms,428 Mbps,54784 kB/s
35.230.79.26,443,35.212.209.228,US,Seattle,隧道,48 ms,450 Mbps,57651 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,336 Mbps,43008 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,164 Mbps,21094 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,115 ms,48 Mbps,6168 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,47 Mbps,6121 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,158 Mbps,20275 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,184 Mbps,23552 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,158 Mbps,20275 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,145 ms,43 Mbps,5545 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,141 ms,40 Mbps,5199 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,38 Mbps,4956 kB/s
8.219.79.212,443,47.236.51.143,SG,Singapore,隧道,199 ms,71 Mbps,9160 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,184 ms,37 Mbps,4850 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,49 Mbps,6315 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,40 Mbps,5216 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,228 ms,42 Mbps,5387 kB/s
