中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,569 Mbps,72908 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,261 Mbps,33484 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,165 Mbps,21196 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,329 Mbps,42188 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,116 Mbps,14950 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,262 Mbps,33587 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,215 Mbps,27545 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,531 Mbps,67993 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,50 Mbps,6413 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,215 Mbps,27545 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,354 Mbps,45363 kB/s
152.70.51.161,443,2a0b:21c0:1007:1c8:0:94d0:705a:a8eb,DE,Frankfurt,隧道,89 ms,145 Mbps,18636 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,220 Mbps,28262 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,157 Mbps,20172 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,5 ms,912 Mbps,116736 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,46 Mbps,5926 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,353 Mbps,45260 kB/s
144.24.186.108,443,2606:f240:f00:5a42:0:2c54:242d:daa6,US,Frankfurt,隧道,91 ms,159 Mbps,20377 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,98 ms,47 Mbps,6030 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,93 ms,36 Mbps,4647 kB/s
144.22.252.124,443,144.22.252.124,BR,S
