中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,695 Mbps,88985 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,7 Mbps,905 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,396 Mbps,50688 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,460 Mbps,58880 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,237 Mbps,30412 kB/s
35.197.23.75,443,35.212.183.25,US,Seattle,隧道,72 ms,308 Mbps,39526 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,78 ms,336 Mbps,43008 kB/s
35.230.79.26,443,35.212.183.25,US,Seattle,隧道,70 ms,313 Mbps,40140 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,60 ms,306 Mbps,39219 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,91 ms,42 Mbps,5430 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,354 Mbps,45363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,308 Mbps,39424 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,266 Mbps,34099 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,44 Mbps,5755 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,122 Mbps,15667 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,43 Mbps,5539 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,42 Mbps,5428 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,33 Mbps,4332 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,200 ms,77 Mbps,9867 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,262 ms,0 Mbps,65 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,1182 ms,39 Mbps,5027 kB/s
