中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,980 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,769 Mbps,98508 kB/s
129.146.46.164,443,129.146.46.164,US,317 Mbps,40652 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,68 ms,360 Mbps,46182 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,246 Mbps,31539 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,68 ms,352 Mbps,45158 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,438 Mbps,56115 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,228 Mbps,29286 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,67 ms,312 Mbps,39936 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,75 ms,362 Mbps,46387 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,314 Mbps,40243 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,45 Mbps,5767 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,42 Mbps,5466 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,26 Mbps,3411 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,46 Mbps,5997 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,110 Mbps,14131 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,38 Mbps,4969 kB/s
