中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,673 Mbps,86220 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,361 Mbps,46284 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,68 ms,321 Mbps,41164 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,276 Mbps,35328 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,349 Mbps,44748 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,68 ms,351 Mbps,44953 kB/s
184.169.181.217,443,184.169.181.217,US,Chicago,中转,60 ms,188 Mbps,24166 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,344 Mbps,44032 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,74 ms,337 Mbps,43212 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,40 Mbps,5134 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,208 Mbps,26624 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,260 Mbps,33382 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,244 Mbps,31232 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,197 Mbps,25292 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,50 Mbps,6508 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,48 Mbps,6230 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,44 Mbps,5727 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,45 Mbps,5862 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,94 ms,0 Mbps,56 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,172 ms,124 Mbps,15974 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,37 Mbps,4808 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,29 Mbps,3719 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,215 ms,36 Mbps,4710 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,27 Mbps,3474 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,241 ms,54 Mbps,7011 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,235 ms,14 Mbps,1911 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,218 ms,0 Mbps,33 kB/s
