中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,14 ms,680 Mbps,87142 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,864 Mbps,110592 kB/s
129.146.46.164,443,129.146.46.164,373 Mbps,47820 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,25 ms,992 Mbps,126976 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,28 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,620 Mbps,79360 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,44 ms,1008 Mbps,129024 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,275 Mbps,35225 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,72 ms,324 Mbps,41574 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,86 ms,2 Mbps,316 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,105 ms,208 Mbps,26624 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,77 ms,46 Mbps,5907 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,46 Mbps,6006 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,45 Mbps,5825 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,144 Mbps,18534 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,43 Mbps,5624 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,121 Mbps,15564 kB/s
158.178.154.78,443,158.178.154.78,NL,Amsterdam,中转,149 ms,114 Mbps,14643 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,41 Mbps,5307 kB/s
132.226.134.15,443,163.123.193.7,DE,Frankfurt,隧道,154 ms,106 Mbps,13619 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,153 ms,39 Mbps,5067 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,112 Mbps,14438 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,193 ms,88 Mbps,11264 kB/s
152.70.55.39,443,2606:f240:f00:2be4:0:3216:60cc:e68f,US,Frankfurt,隧道,167 ms,99 Mbps,12697 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,25 Mbps,3235 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,169 ms,39 Mbps,5104 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,166 ms,41 Mbps,5315 kB/s
168.138.212.80,443,168.138.212.80,JP,San Jose,中转,114 ms,47 Mbps,6098 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,163 ms,39 Mbps,4994 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,161 ms,0 Mbps,11 kB/s
