中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,607 Mbps,77721 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26b:a0,US,Los Angeles,隧道,29 ms,100 Mbps,12902 kB/s
35.230.79.26,443,35.212.161.210,US,Seattle,隧道,67 ms,536 Mbps,68710 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,30 ms,261 Mbps,33484 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,17 ms,1208 Mbps,154624 kB/s
35.197.23.75,443,35.212.161.210,US,Seattle,隧道,38 ms,548 Mbps,70144 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,66 ms,66 Mbps,8562 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,209 Mbps,26828 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,147 ms,166 Mbps,21299 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,856 Mbps,109568 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,15 ms,872 Mbps,111616 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,538 Mbps,68915 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,280 Mbps,35942 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,40 ms,576 Mbps,73830 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,66 ms,7 Mbps,896 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,67 ms,516 Mbps,66048 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,58 ms,48 Mbps,6239 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,150 ms,128 Mbps,16384 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,153 ms,179 Mbps,22937 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,148 Mbps,19046 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,151 Mbps,19353 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,156 ms,23 Mbps,2976 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,139 Mbps,17817 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,140 ms,46 Mbps,5964 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,166 ms,44 Mbps,5715 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,158 ms,22 Mbps,2931 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,196 ms,3 Mbps,396 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,175 ms,41 Mbps,5319 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,115 ms,44 Mbps,5661 kB/s
193.123.38.223,443,98.98.156.26,DE,Frankfurt,隧道,150 ms,138 Mbps,17715 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,217 ms,88 Mbps,11264 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,160 ms,43 Mbps,5529 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,147 ms,121 Mbps,15564 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,149 ms,115 Mbps,14745 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,140 ms,41 Mbps,5280 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,168 ms,41 Mbps,5266 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,17 Mbps,2251 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,202 ms,9 Mbps,1273 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,1 Mbps,234 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,177 ms,40 Mbps,5157 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,119 ms,0 Mbps,42 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,124 ms,3 Mbps,436 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,191 ms,45 Mbps,5877 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,162 ms,0 Mbps,42 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,290 ms,60 Mbps,7689 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,178 ms,4 Mbps,548 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,177 ms,2 Mbps,369 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,47 Mbps,6061 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,272 ms,18 Mbps,2412 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,145 ms,0 Mbps,68 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,5 Mbps,735 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,162 ms,0 Mbps,30 kB/s
130.162.144.191,443,2a09:bac5:4737:1482::20b:9c,KR,Seoul,隧道,0 ms,32 Mbps,4118 kB/s
