中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,72 ms,233 Mbps,29900 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,32 ms,605 Mbps,77516 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,51 ms,586 Mbps,75059 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,76 ms,264 Mbps,33894 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,78 ms,233 Mbps,29900 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,236 Mbps,30310 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,42 Mbps,5437 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,222 Mbps,28467 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,200 Mbps,25702 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,84 ms,308 Mbps,39526 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,97 ms,44 Mbps,5661 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,44 Mbps,5660 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,298 Mbps,38195 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,69 ms,400 Mbps,51302 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,47 Mbps,6126 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,104 ms,202 Mbps,25907 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,112 ms,47 Mbps,6095 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,87 ms,47 Mbps,6052 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,51 Mbps,6590 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,276 Mbps,35430 kB/s
193.123.61.156,443,2a0b:21c0:100a:1b7:0:4587:2b05:2302,DE,Frankfurt,隧道,111 ms,244 Mbps,31232 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,101 ms,30 Mbps,3947 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,96 ms,306 Mbps,39219 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,116 ms,46 Mbps,5996 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,70 ms,45 Mbps,5799 kB/s
143.47.178.5,443,2a0b:21c0:100a:1b3:0:c20:8052:2873,DE,Frankfurt,隧道,116 ms,224 Mbps,28672 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,23 ms,824 Mbps,105472 kB/s
143.47.183.201,443,2606:f240:f00:5a42:0:223d:d4a1:aeee,US,Frankfurt,隧道,103 ms,248 Mbps,31744 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,108 ms,249 Mbps,31948 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,123 Mbps,15769 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,24 ms,0 Mbps,50 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,41 Mbps,5365 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,217 Mbps,27852 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,197 ms,104 Mbps,13312 kB/s
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,134 ms,148 Mbps,19046 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,106 Mbps,13619 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,194 ms,73 Mbps,9427 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,115 ms,286 Mbps,36659 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,323 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,220 ms,78 Mbps,9998 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,105 Mbps,13516 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,235 ms,84 Mbps,10752 kB/s
130.162.144.191,443,2a09:bac1:3f00::20b:7c,KR,Seoul,隧道,223 ms,37 Mbps,4751 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,234 ms,35 Mbps,4562 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,28 Mbps,3690 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,231 ms,36 Mbps,4682 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,206 ms,73 Mbps,9408 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,223 ms,43 Mbps,5536 kB/s
158.180.74.63,443,2602:ffe4:407:20da:0:6614:c1fb:c320,SG,Singapore,隧道,278 ms,54 Mbps,6964 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,214 ms,3 Mbps,507 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,64 Mbps,8250 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,21 Mbps,2756 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,246 ms,10 Mbps,1327 kB/s
152.70.60.159,443,2a0b:21c0:1007:c9:0:1612:db2e:689,DE,Frankfurt,隧道,132 ms,246 Mbps,31539 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,198 ms,10 Mbps,1343 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,142 ms,181 Mbps,23244 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,206 ms,0 Mbps,41 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,258 ms,56 Mbps,7248 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,333 ms,15 Mbps,1958 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,341 ms,18 Mbps,2399 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,341 ms,14 Mbps,1868 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,232 ms,0 Mbps,24 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,307 ms,0 Mbps,15 kB/s
