中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,20 ms,56 Mbps,7253 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26b:4b,US,Los Angeles,隧道,18 ms,66 Mbps,8526 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,283 Mbps,36249 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,39 ms,337 Mbps,43212 kB/s
35.230.79.26,443,34.168.0.3,US,San Jose,隧道,22 ms,856 Mbps,109568 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,17 ms,1016 Mbps,130048 kB/s
130.162.140.72,443,107.151.176.202,US,Los Angeles,隧道,140 ms,138 Mbps,17715 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,691 Mbps,88473 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,128 ms,29 Mbps,3833 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,10 ms,68 Mbps,8741 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,57 ms,1496 Mbps,191488 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,71 ms,24 Mbps,3141 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,6 ms,214 Mbps,27443 kB/s
34.82.76.253,443,34.82.87.23,US,San Jose,隧道,24 ms,896 Mbps,114688 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,25 ms,684 Mbps,87552 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1832 Mbps,234496 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,22 ms,572 Mbps,73318 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,308 Mbps,39424 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d3:70,US,San Jose,隧道,17 ms,208 Mbps,26726 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,392 Mbps,50176 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,36 ms,365 Mbps,46796 kB/s
