中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1304 Mbps,166912 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,15 ms,323 Mbps,41369 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1272 Mbps,162816 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,816 Mbps,104448 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1120 Mbps,143360 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,40 ms,618 Mbps,79155 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,55 ms,7 Mbps,943 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,38 ms,607 Mbps,77721 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,36 ms,628 Mbps,80486 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,371 Mbps,47513 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,554 Mbps,70963 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,213 Mbps,27340 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,40 Mbps,5223 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,136 Mbps,17510 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,117 ms,43 Mbps,5593 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,43 Mbps,5617 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,128 Mbps,16384 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,42 Mbps,5399 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,43 Mbps,5540 kB/s
8.219.97.136,443,47.236.1.53,SG,Singapore,隧道,190 ms,62 Mbps,7953 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,5 Mbps,666 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,140 ms,48 Mbps,6169 kB/s
