中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,4 ms,694 Mbps,88883 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,73 ms,363 Mbps,46489 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,4 ms,77 Mbps,9933 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,520 Mbps,66662 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,32 ms,412 Mbps,52838 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,69 ms,336 Mbps,43110 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,91 ms,295 Mbps,37785 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,307 Mbps,39321 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,11 ms,71 Mbps,9129 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Portland,中转,0 ms,216 Mbps,27648 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,41 Mbps,5331 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,204 Mbps,26214 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,220 Mbps,28262 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,324 Mbps,41472 kB/s
193.123.38.223,443,98.98.166.174,US,Frankfurt,隧道,102 ms,295 Mbps,37785 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,13 ms,3 Mbps,488 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26b:67,US,Los Angeles,隧道,86 ms,59 Mbps,7662 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,107 ms,51 Mbps,6602 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,267 Mbps,34201 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,84 ms,26 Mbps,3332 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,296 Mbps,37888 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,329 Mbps,42188 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,115 Mbps,14745 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,222 Mbps,28467 kB/s
129.146.209.97,443,129.146.209.97,US,Dallas,中转,68 ms,304 Mbps,38912 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,68 ms,356 Mbps,45670 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,83 ms,49 Mbps,6345 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,264 Mbps,33894 kB/s
158.101.221.74,443,163.123.193.6,DE,Frankfurt,隧道,96 ms,239 Mbps,30617 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,285 Mbps,36556 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,135 ms,150 Mbps,19251 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,44 Mbps,5664 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,119 ms,225 Mbps,28876 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,103 ms,44 Mbps,5652 kB/s
192.18.134.231,443,192.18.134.231,US,Portland,中转,84 ms,277 Mbps,35532 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,113 ms,83 Mbps,10649 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,47 Mbps,6100 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,73 ms,340 Mbps,43520 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,89 Mbps,11468 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,246 ms,2 Mbps,291 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,238 ms,72 Mbps,9342 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,241 ms,78 Mbps,10035 kB/s
146.56.188.34,443,132.226.226.133,KR,Seoul,隧道,213 ms,77 Mbps,9880 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,42 Mbps,5447 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,237 ms,3 Mbps,454 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,35 Mbps,4527 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,222 ms,32 Mbps,4158 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,116 ms,50 Mbps,6404 kB/s
144.21.35.132,443,2a0b:21c0:100a:1b4:0:832a:1d44:1a60,DE,Frankfurt,隧道,103 ms,145 Mbps,18636 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,250 ms,85 Mbps,10956 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,214 ms,70 Mbps,8998 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,230 ms,38 Mbps,4894 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,212 ms,88 Mbps,11366 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,230 ms,24 Mbps,3083 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,246 ms,49 Mbps,6363 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,235 ms,32 Mbps,4202 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,32 Mbps,4118 kB/s
