中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,211 Mbps,27033 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1240 Mbps,158720 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,42 ms,586 Mbps,75059 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,39 ms,591 Mbps,75673 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,21 ms,668 Mbps,85606 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:b4,US,Los Angeles,隧道,19 ms,78 Mbps,10035 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,57 ms,348 Mbps,44646 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,45 ms,530 Mbps,67891 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,30 ms,856 Mbps,109568 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,47 ms,570 Mbps,73011 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,53 ms,485 Mbps,62156 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,288 Mbps,36864 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,56 ms,50 Mbps,6486 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,184 Mbps,23654 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,53 ms,434 Mbps,55603 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,140 Mbps,17920 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,65 ms,48 Mbps,6239 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,140 ms,47 Mbps,6078 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,140 Mbps,18022 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,40 Mbps,5131 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,147 Mbps,18841 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,157 Mbps,20172 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,124 ms,259 Mbps,33177 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,119 ms,146 Mbps,18739 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,145 ms,46 Mbps,5954 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,152 ms,193 Mbps,24780 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,120 ms,210 Mbps,26931 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,43 Mbps,5533 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,151 ms,124 Mbps,15872 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,145 ms,44 Mbps,5696 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,139 ms,43 Mbps,5544 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,155 ms,42 Mbps,5453 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,147 ms,134 Mbps,17203 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,40 Mbps,5187 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,163 ms,39 Mbps,5106 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:86,KR,Seoul,隧道,147 ms,35 Mbps,4539 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,179 ms,39 Mbps,5012 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,185 ms,2 Mbps,369 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,156 ms,43 Mbps,5557 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,182 ms,3 Mbps,458 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,222 ms,12 Mbps,1549 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,214 ms,80 Mbps,10342 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,192 ms,38 Mbps,4975 kB/s
146.56.171.110,443,2602:ffe4:407:20d9:0:78d6:e359:2d9d,SG,Singapore,隧道,227 ms,94 Mbps,12083 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,45 Mbps,5876 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,273 ms,61 Mbps,7837 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,165 ms,7 Mbps,938 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,159 ms,0 Mbps,20 kB/s
193.123.80.245,443,193.123.80.245,AE,Warsaw,中转,243 ms,29 Mbps,3764 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,358 ms,0 Mbps,11 kB/s
