中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,83 ms,453 Mbps,58060 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,95 ms,303 Mbps,38809 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,48 ms,564 Mbps,72192 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,79 ms,348 Mbps,44646 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,105 ms,376 Mbps,48128 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,550 Mbps,70451 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,36 ms,585 Mbps,74956 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,5 ms,677 Mbps,86732 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,81 ms,283 Mbps,36249 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,75 ms,13 Mbps,1696 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,88 ms,327 Mbps,41881 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,95 ms,265 Mbps,33996 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,112 ms,290 Mbps,37171 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,196 Mbps,25190 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,218 Mbps,27955 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,260 Mbps,33280 kB/s
129.146.46.164,443,129.146.46.164,211 Mbps,27033 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,263 Mbps,33689 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,78 ms,429 Mbps,54988 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,128 Mbps,16384 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,83 ms,44 Mbps,5708 kB/s
143.47.244.160,443,2a0b:21c0:1007:1c7:0:642d:fd70:6996,DE,Frankfurt,隧道,95 ms,106 Mbps,13619 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,40 Mbps,5194 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,101 ms,40 Mbps,5120 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,130 ms,39 Mbps,5096 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,107 ms,27 Mbps,3543 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,94 ms,128 Mbps,16384 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,147 ms,258 Mbps,33075 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,113 ms,30 Mbps,3919 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,104 ms,77 Mbps,9920 kB/s
141.147.86.56,443,2606:f240:f00:83a7:0:ce76:9cca:735e,US,Frankfurt,隧道,130 ms,219 Mbps,28057 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,279 Mbps,35737 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,235 Mbps,30105 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,182 ms,121 Mbps,15564 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,145 ms,29 Mbps,3752 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,38 ms,661 Mbps,84684 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,49 ms,424 Mbps,54272 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,201 ms,132 Mbps,16896 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,98 ms,137 Mbps,17612 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,1 Mbps,250 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,207 ms,27 Mbps,3466 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,213 ms,36 Mbps,4651 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,210 ms,80 Mbps,10240 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,113 ms,267 Mbps,34201 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,208 ms,73 Mbps,9465 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,225 ms,94 Mbps,12083 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,114 ms,6 Mbps,810 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,241 ms,54 Mbps,6974 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,235 ms,0 Mbps,121 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,115 ms,233 Mbps,29900 kB/s
47.243.118.63,443,47.243.118.63,HK,Hong Kong,中转,238 ms,26 Mbps,3398 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,229 ms,26 Mbps,3450 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,235 ms,0 Mbps,19 kB/s
204.110.220.3,443,204.110.220.133,US,,隧道,108 ms,203 Mbps,26009 kB/s
35.183.163.195,443,99.79.36.203,CA,,隧道,25 ms,793 Mbps,101580 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,132 ms,201 Mbps,25804 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,71 ms,423 Mbps,54169 kB/s
103.137.63.3,443,61.224.95.98,TW,,隧道,217 ms,86 Mbps,11059 kB/s
8.213.137.24,443,8.213.137.24,SG,,中转,181 ms,104 Mbps,13414 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,104 ms,202 Mbps,25907 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,107 ms,278 Mbps,35635 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,121 ms,262 Mbps,33587 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,112 ms,236 Mbps,30310 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,96 ms,226 Mbps,28979 kB/s
54.203.85.46,443,204.110.220.184,US,,隧道,106 ms,203 Mbps,26009 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,92 ms,255 Mbps,32665 kB/s
103.137.63.2,443,61.224.94.89,TW,,隧道,191 ms,73 Mbps,9468 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,187 ms,23 Mbps,2986 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,110 ms,39 Mbps,5033 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,70 ms,123 Mbps,15769 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,33 ms,6 Mbps,885 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,128 ms,269 Mbps,34508 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,151 ms,281 Mbps,36044 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,45 Mbps,5761 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,93 ms,232 Mbps,29798 kB/s
193.122.14.187,443,2606:f240:f00:46c4:0:19ea:d595:2986,US,Frankfurt,隧道,125 ms,105 Mbps,13516 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,98 ms,42 Mbps,5401 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,219 ms,88 Mbps,11366 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,196 ms,84 Mbps,10854 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,231 ms,68 Mbps,8732 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,244 ms,0 Mbps,34 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,110 ms,66 Mbps,8524 kB/s
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,248 ms,0 Mbps,14 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,106 ms,228 Mbps,29286 kB/s
139.185.34.131,443,139.185.34.131,AE,,中转,211 ms,40 Mbps,5197 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,227 ms,33 Mbps,4324 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,26 Mbps,3409 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,234 ms,0 Mbps,4 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,91 ms,256 Mbps,32870 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,0 ms,0 Mbps,75 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,225 ms,70 Mbps,9019 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,94 ms,307 Mbps,39321 kB/s
