中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,581 Mbps,74444 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,18 ms,1192 Mbps,152576 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,3 ms,464 Mbps,59494 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,20 ms,952 Mbps,121856 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,816 Mbps,104448 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,36 ms,599 Mbps,76697 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,38 ms,628 Mbps,80384 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,44 ms,640 Mbps,82022 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,864 Mbps,110592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,481 Mbps,61644 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,336 Mbps,43110 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,58 ms,23 Mbps,2985 kB/s
168.138.212.80,443,168.138.212.80,JP,Hong Kong,中转,109 ms,43 Mbps,5529 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,217 Mbps,27852 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,72 ms,1 Mbps,251 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,116 ms,182 Mbps,23347 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,134 ms,50 Mbps,6451 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,46 Mbps,5965 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,45 Mbps,5774 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,45 Mbps,5817 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,44 Mbps,5729 kB/s
132.226.134.15,443,2606:f240:f00:a683:0:2509:ff11:37b7,DE,Frankfurt,隧道,140 ms,132 Mbps,16896 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,173 Mbps,22220 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,148 ms,46 Mbps,5924 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:8d07:7f7b:5c09,DE,Frankfurt,隧道,141 ms,136 Mbps,17408 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,173 ms,43 Mbps,5570 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,5 Mbps,709 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,187 ms,39 Mbps,5119 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,146 ms,44 Mbps,5672 kB/s
