中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,55 ms,396 Mbps,50688 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,992 Mbps,126976 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,376 Mbps,48230 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,282 Mbps,36147 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,51 ms,407 Mbps,52121 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,45 Mbps,5852 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,387 Mbps,49561 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,158 ms,350 Mbps,44851 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,35 ms,59 Mbps,7554 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,37 ms,724 Mbps,92672 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,50 ms,455 Mbps,58265 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,452 Mbps,57958 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,31 ms,27 Mbps,3567 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,47 Mbps,6122 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,209 Mbps,26828 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,61 ms,43 Mbps,5546 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,52 ms,392 Mbps,50176 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,48 ms,471 Mbps,60313 kB/s
130.61.23.77,443,130.61.23.77,DE,110 Mbps,14131 kB/s
141.148.236.118,443,2a0b:21c0:100a:1b3:0:183a:e857:8d3e,DE,Frankfurt,隧道,157 ms,178 Mbps,22835 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,379 Mbps,48537 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,25 ms,332 Mbps,42496 kB/s
130.162.166.152,443,98.98.156.10,DE,Frankfurt,隧道,109 ms,162 Mbps,20787 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,52 ms,162 Mbps,20787 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,185 Mbps,23756 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,168 Mbps,21504 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,436 Mbps,55808 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,183 Mbps,23449 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,177 Mbps,22732 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:77,US,Los Angeles,隧道,52 ms,93 Mbps,11980 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,109 ms,174 Mbps,22323 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,77 ms,61 Mbps,7887 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,42 Mbps,5498 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,170 ms,97 Mbps,12492 kB/s
132.145.250.52,443,2a0b:21c0:1007:cb:0:3e25:5cb:9134,DE,Frankfurt,隧道,110 ms,146 Mbps,18739 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,252 ms,96 Mbps,12288 kB/s
193.123.56.200,443,2a0b:21c0:1007:1c7:0:490a:33a8:a93,DE,Frankfurt,隧道,116 ms,147 Mbps,18841 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,231 ms,33 Mbps,4321 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,111 Mbps,14233 kB/s
132.226.31.178,443,2a09:bac5:60ea:1173::1bd:10f,US,Los Angeles,隧道,93 ms,45 Mbps,5843 kB/s
141.147.32.163,443,98.98.156.26,DE,Frankfurt,隧道,110 ms,93 Mbps,11980 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,64 ms,42 Mbps,5409 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::1d3:98,US,San Jose,隧道,52 ms,164 Mbps,21094 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,173 ms,25 Mbps,3262 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,169 ms,57 Mbps,7304 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,296 ms,66 Mbps,8519 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,167 ms,103 Mbps,13209 kB/s
144.21.42.209,443,2606:f240:f00:a683:0:c419:8881:4503,US,Frankfurt,隧道,108 ms,193 Mbps,24780 kB/s
152.70.160.138,443,2a0b:21c0:100a:1f9:0:ea0b:20fd:a877,DE,Frankfurt,隧道,110 ms,188 Mbps,24166 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,194 Mbps,24883 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,99 ms,41 Mbps,5319 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,167 ms,100 Mbps,12800 kB/s
8.219.251.139,443,8.222.220.238,SG,Singapore,隧道,252 ms,51 Mbps,6555 kB/s
8.219.223.57,443,47.236.58.234,SG,Singapore,隧道,257 ms,48 Mbps,6163 kB/s
64.110.72.204,443,2607:a400:a:6b:0:1b5b:f796:1523,US,Los Angeles,隧道,199 ms,78 Mbps,9999 kB/s
64.110.89.211,443,2607:a400:a:16b:0:d274:5397:c5fc,US,Los Angeles,隧道,230 ms,57 Mbps,7395 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,216 ms,67 Mbps,8702 kB/s
193.122.127.166,443,2607:a400:a:6c:0:4d2d:c359:5293,US,Los Angeles,隧道,202 ms,71 Mbps,9199 kB/s
141.148.220.141,443,2a09:bac5:3afa:16aa::242:15,IN,Mumbai,隧道,217 ms,32 Mbps,4216 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,211 ms,2 Mbps,314 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,201 ms,65 Mbps,8394 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,229 ms,48 Mbps,6213 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,216 ms,0 Mbps,10 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,167 ms,33 Mbps,4349 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,194 ms,36 Mbps,4655 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,252 ms,0 Mbps,78 kB/s
8.219.133.246,443,47.236.1.53,SG,Singapore,隧道,294 ms,48 Mbps,6166 kB/s
146.56.191.235,443,2607:a400:a:6c:0:d7dd:6a94:d732,US,Los Angeles,隧道,226 ms,60 Mbps,7713 kB/s
8.219.133.206,443,47.236.58.234,SG,Singapore,隧道,252 ms,48 Mbps,6200 kB/s
8.219.197.196,443,8.222.236.107,SG,Singapore,隧道,251 ms,43 Mbps,5599 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,311 ms,73 Mbps,9436 kB/s
193.123.255.243,443,2607:a400:a:6c:0:4314:53fc:a3ca,US,Los Angeles,隧道,200 ms,81 Mbps,10444 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,41 Mbps,5328 kB/s
8.212.169.2,443,8.212.169.2,PH,Cebu,中转,252 ms,49 Mbps,6298 kB/s
168.138.165.169,443,168.138.165.169,SG,Singapore,中转,206 ms,29 Mbps,3819 kB/s
146.56.164.39,443,2607:a400:a:6b:0:5a16:c704:82b7,US,Los Angeles,隧道,205 ms,72 Mbps,9311 kB/s
132.226.20.30,443,2607:a400:a:6c:0:2090:e7a6:202b,US,Los Angeles,隧道,223 ms,57 Mbps,7360 kB/s
150.230.223.231,443,128.14.110.206,SG,Singapore,隧道,246 ms,49 Mbps,6286 kB/s
146.56.157.186,443,107.151.176.202,US,Los Angeles,隧道,202 ms,68 Mbps,8812 kB/s
193.122.111.195,443,107.151.176.66,US,Los Angeles,隧道,225 ms,55 Mbps,7114 kB/s
8.219.236.150,443,8.222.220.238,SG,Singapore,隧道,252 ms,44 Mbps,5718 kB/s
8.219.120.190,443,47.245.84.175,SG,Singapore,隧道,328 ms,44 Mbps,5679 kB/s
8.219.112.192,443,8.222.210.246,SG,Singapore,隧道,364 ms,42 Mbps,5455 kB/s
8.219.13.79,443,47.236.51.143,SG,Singapore,隧道,395 ms,54 Mbps,7033 kB/s
8.219.243.182,443,8.222.220.238,SG,Singapore,隧道,400 ms,52 Mbps,6724 kB/s
8.219.108.254,443,8.222.222.65,SG,Singapore,隧道,252 ms,51 Mbps,6647 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,203 ms,0 Mbps,45 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,220 ms,58 Mbps,7523 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,262 ms,75 Mbps,9655 kB/s
143.47.186.59,443,2a0b:21c0:100a:1b4:0:251:e21d:65ab,DE,Frankfurt,隧道,109 ms,177 Mbps,22732 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,61 ms,399 Mbps,51097 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,110 ms,35 Mbps,4551 kB/s
141.144.202.24,443,2a0b:21c0:1007:1c9:0:d765:9b52:4fbd,DE,Frankfurt,隧道,109 ms,169 Mbps,21708 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,197 ms,43 Mbps,5602 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,27 ms,62 Mbps,7955 kB/s
152.70.249.72,443,2607:a400:a:6b:0:86c:8568:1dd5,US,Los Angeles,隧道,232 ms,54 Mbps,6989 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,190 ms,35 Mbps,4547 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,140 ms,120 Mbps,15360 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,43 Mbps,5572 kB/s
47.245.115.240,443,8.222.222.65,SG,Singapore,隧道,252 ms,44 Mbps,5751 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,63 Mbps,8147 kB/s
193.123.227.171,443,2607:a400:a:16b:0:c16c:7bcc:986b,US,Los Angeles,隧道,228 ms,52 Mbps,6740 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,221 ms,55 Mbps,7164 kB/s
8.212.44.95,443,47.76.21.97,HK,Hong Kong,隧道,302 ms,74 Mbps,9518 kB/s
146.56.155.254,443,107.151.176.66,US,Los Angeles,隧道,211 ms,73 Mbps,9347 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,71 ms,20 Mbps,2610 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,91 ms,44 Mbps,5681 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,49 ms,9 Mbps,1208 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,192 ms,39 Mbps,5093 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,44 Mbps,5699 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,101 ms,172 Mbps,22016 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,259 ms,33 Mbps,4340 kB/s
