中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,236 Mbps,30208 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,583 Mbps,74649 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,118 ms,296 Mbps,37888 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,315 Mbps,40345 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,78 ms,344 Mbps,44032 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,312 Mbps,39936 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,76 ms,296 Mbps,37990 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,170 ms,378 Mbps,48435 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,240 Mbps,30720 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,42 ms,514 Mbps,65843 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,101 ms,42 Mbps,5436 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,196 Mbps,25190 kB/s
193.123.34.7,443,2a0b:21c0:100a:1b2:0:4445:30ae:928e,DE,Frankfurt,隧道,92 ms,141 Mbps,18124 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,319 Mbps,40857 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,513 Mbps,65740 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,109 ms,42 Mbps,5376 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,92 ms,186 Mbps,23859 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,131 ms,217 Mbps,27852 kB/s
193.123.177.168,443,2a0b:21c0:1007:cb:0:3725:30cf:9879,DE,Frankfurt,隧道,99 ms,211 Mbps,27033 kB/s
141.147.88.123,443,2606:f240:f00:46c4:0:9996:43c2:e32b,US,Frankfurt,隧道,106 ms,123 Mbps,15769 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,224 Mbps,28672 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,213 Mbps,27340 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,73 ms,243 Mbps,31129 kB/s
