中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,120 Mbps,15462 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,197 Mbps,25292 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,3 Mbps,479 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,165 Mbps,21196 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,72 ms,350 Mbps,44851 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,747 Mbps,95641 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,72 ms,397 Mbps,50892 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,310 Mbps,39731 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,15 ms,856 Mbps,109568 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,78 ms,335 Mbps,42905 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,91 ms,23 Mbps,3047 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,44 Mbps,5638 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,96 ms,300 Mbps,38400 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,272 Mbps,34918 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,251 Mbps,32153 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,77 ms,309 Mbps,39628 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,262 Mbps,33587 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,95 ms,336 Mbps,43110 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,292 Mbps,37478 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,225 Mbps,28876 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,98 ms,48 Mbps,6214 kB/s
193.123.61.156,443,2a0b:21c0:1007:c9:0:d7e3:b3ed:3949,DE,Frankfurt,隧道,97 ms,274 Mbps,35123 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,46 Mbps,6003 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,122 Mbps,15667 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,25 Mbps,3223 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,238 Mbps,30515 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,89 ms,44 Mbps,5690 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,47 Mbps,6047 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,210 ms,123 Mbps,15769 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,197 ms,72 Mbps,9333 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,184 ms,131 Mbps,16793 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,225 ms,30 Mbps,3888 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,217 ms,39 Mbps,5047 kB/s
130.162.144.191,443,2a09:bac1:3f20::299:17,KR,Seoul,隧道,205 ms,36 Mbps,4644 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,200 ms,109 Mbps,14028 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,235 ms,2 Mbps,309 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,207 ms,90 Mbps,11571 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,223 ms,20 Mbps,2667 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,242 ms,29 Mbps,3766 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,249 ms,10 Mbps,1315 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,253 ms,42 Mbps,5386 kB/s
146.56.154.57,443,128.14.104.155,SG,Singapore,隧道,275 ms,60 Mbps,7727 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,221 ms,1 Mbps,219 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,224 ms,2 Mbps,368 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,245 ms,54 Mbps,7005 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,187 ms,32 Mbps,4125 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,239 ms,3 Mbps,502 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,0 ms,0 Mbps,1 kB/s
