中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:b1,US,Los Angeles,隧道,51 ms,78 Mbps,10035 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,412 Mbps,52736 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,107 ms,82 Mbps,10547 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,677 Mbps,86732 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,79 ms,37 Mbps,4850 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,42 Mbps,5473 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,327 Mbps,41881 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,59 ms,352 Mbps,45056 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,44 ms,66 Mbps,8561 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,407 Mbps,52121 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,52 ms,424 Mbps,54272 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,51 Mbps,6598 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,80 ms,420 Mbps,53760 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,72 ms,402 Mbps,51507 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,54 ms,412 Mbps,52838 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,26 ms,597 Mbps,76492 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,193 Mbps,24780 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,51 ms,95 Mbps,12185 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,133 ms,183 Mbps,23449 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,169 Mbps,21708 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,107 ms,95 Mbps,12185 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,328 Mbps,42086 kB/s
47.90.167.197,443,47.90.167.197,US,Ashburn,中转,77 ms,14 Mbps,1830 kB/s
192.18.140.39,443,192.18.140.39,US,San Jose,中转,135 ms,48 Mbps,6223 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,147 Mbps,18841 kB/s
138.2.234.77,443,138.2.234.77,US,San Jose,中转,82 ms,38 Mbps,4908 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,433 Mbps,55500 kB/s
192.9.158.188,443,2a09:bac5:6443:28::4:2e3,US,San Jose,隧道,59 ms,208 Mbps,26726 kB/s
138.3.254.39,443,138.3.254.39,182 Mbps,23347 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
