中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,256 Mbps,32768 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,120 ms,413 Mbps,52940 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,1040 Mbps,133120 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,430 Mbps,55091 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,51 ms,449 Mbps,57548 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,57 ms,420 Mbps,53862 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,9 ms,507 Mbps,64921 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,356 Mbps,45568 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,212 Mbps,27238 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,423 Mbps,54169 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,109 ms,93 Mbps,11980 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,345 Mbps,44236 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,800 Mbps,102400 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,52 ms,414 Mbps,53043 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,433 Mbps,55500 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,30 ms,134 Mbps,17203 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,52 ms,397 Mbps,50892 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,109 ms,160 Mbps,20480 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,103 ms,0 Mbps,11 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,51 ms,248 Mbps,31846 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,171 Mbps,21913 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,164 Mbps,21094 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,121 ms,433 Mbps,55500 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,53 ms,20 Mbps,2656 kB/s
141.144.207.99,443,2a0b:21c0:1007:1c9:0:711:514e:937b,DE,Frankfurt,隧道,107 ms,142 Mbps,18227 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,44 Mbps,5734 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,77 ms,25 Mbps,3297 kB/s
144.24.80.56,443,144.24.80.56,KR,Seoul,中转,170 ms,60 Mbps,7742 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,85 ms,433 Mbps,55500 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,472 Mbps,60518 kB/s
152.67.131.96,443,2606:f240:f00:46c4:0:3354:62de:5889,US,Frankfurt,隧道,106 ms,111 Mbps,14233 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,199 Mbps,25497 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,137 ms,193 Mbps,24780 kB/s
140.238.88.47,443,140.238.88.47,GB,London,中转,94 ms,213 Mbps,27340 kB/s
141.147.106.143,443,2a0b:21c0:1007:c7:0:5d10:8e52:9383,DE,Frankfurt,隧道,109 ms,139 Mbps,17817 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,104 ms,202 Mbps,25907 kB/s
144.21.54.249,443,2a0b:21c0:1007:1cb:0:3bcc:7b11:a3c9,DE,Frankfurt,隧道,109 ms,168 Mbps,21606 kB/s
141.147.7.54,443,2a0b:21c0:100a:1fa:0:9e1a:385c:1e2c,DE,Frankfurt,隧道,110 ms,95 Mbps,12185 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,127 Mbps,16281 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,112 ms,35 Mbps,4562 kB/s
141.147.50.74,443,2a0b:21c0:1007:c7:0:7df0:d4b5:8f99,DE,Frankfurt,隧道,110 ms,140 Mbps,18022 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,70 Mbps,9039 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,183 Mbps,23449 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,96 Mbps,12288 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,195 ms,32 Mbps,4166 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,94 ms,185 Mbps,23756 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,38 Mbps,4953 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,216 ms,58 Mbps,7503 kB/s
