中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,21 ms,333 Mbps,42700 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,19 ms,623 Mbps,79769 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,992 Mbps,126976 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,479 Mbps,61337 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,326 Mbps,41779 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,69 ms,470 Mbps,60211 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,58 ms,514 Mbps,65843 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,58 ms,477 Mbps,61132 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,194 Mbps,24883 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,22 ms,348 Mbps,44544 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,469 Mbps,60108 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,58 ms,479 Mbps,61337 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,80 ms,389 Mbps,49868 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,62 ms,535 Mbps,68505 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,20 ms,31 Mbps,3998 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,73 ms,516 Mbps,66048 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,396 Mbps,50688 kB/s
129.153.119.97,443,129.153.119.97,US,37 Mbps,4851 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,41 Mbps,5336 kB/s
130.162.186.144,443,2a0b:21c0:1007:c7:0:a9cb:fefa:d332,DE,Frankfurt,隧道,125 ms,200 Mbps,25600 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,66 ms,2 Mbps,304 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,318 Mbps,40755 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,74 ms,166 Mbps,21299 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,398 Mbps,50995 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,63 ms,40 Mbps,5128 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,81 ms,137 Mbps,17612 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,112 ms,160 Mbps,20480 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,172 Mbps,22118 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,96 ms,18 Mbps,2309 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,210 Mbps,26931 kB/s
152.70.57.182,443,152.70.57.182,NL,London,中转,109 ms,35 Mbps,4607 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,210 Mbps,26931 kB/s
138.2.153.27,443,2a0b:21c0:1007:1c7:0:b41e:ff3b:6780,DE,Frankfurt,隧道,124 ms,144 Mbps,18534 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,125 ms,4 Mbps,517 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,126 ms,46 Mbps,5946 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,108 ms,196 Mbps,25190 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,78 ms,5 Mbps,733 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,113 ms,183 Mbps,23449 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,119 Mbps,15257 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,64 ms,47 Mbps,6033 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,136 Mbps,17408 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,109 ms,172 Mbps,22118 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,232 ms,34 Mbps,4469 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,198 ms,75 Mbps,9618 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,18 ms,599 Mbps,76697 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,204 ms,56 Mbps,7171 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,209 ms,73 Mbps,9428 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,220 ms,56 Mbps,7245 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,212 ms,2 Mbps,338 kB/s
47.242.74.110,443,47.242.74.110,HK,Hong Kong,中转,225 ms,1 Mbps,215 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,15 ms,780 Mbps,99840 kB/s
140.238.40.67,443,140.238.40.67,JP,Tokyo,中转,243 ms,35 Mbps,4562 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,64 ms,419 Mbps,53657 kB/s
140.83.86.166,443,140.83.86.166,JP,Osaka,中转,229 ms,20 Mbps,2587 kB/s
132.145.82.209,443,132.145.82.209,KR,Seoul,中转,210 ms,1 Mbps,173 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,78 ms,23 Mbps,3037 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,73 ms,364 Mbps,46694 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,238 ms,91 Mbps,11673 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,269 ms,0 Mbps,25 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,179 ms,93 Mbps,11980 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,12 ms,920 Mbps,117760 kB/s
35.183.163.195,443,3.96.199.109,CA,,隧道,22 ms,840 Mbps,107520 kB/s
103.137.63.3,443,61.224.88.30,TW,,隧道,193 ms,99 Mbps,12697 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,218 ms,74 Mbps,9491 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,228 ms,38 Mbps,4961 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,112 ms,71 Mbps,9182 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,124 ms,208 Mbps,26726 kB/s
129.159.130.38,443,129.159.130.38,IL,Frankfurt,中转,171 ms,9 Mbps,1215 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,114 ms,232 Mbps,29798 kB/s
