中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,63 ms,424 Mbps,54374 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,392 Mbps,50278 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,51 ms,48 Mbps,6151 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,9 ms,57 Mbps,7394 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,293 Mbps,37580 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,474 Mbps,60723 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,35 ms,234 Mbps,30003 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,19 ms,52 Mbps,6661 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,64 ms,286 Mbps,36659 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,296 Mbps,37990 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,551 Mbps,70553 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,361 Mbps,46284 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,94 ms,33 Mbps,4240 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,36 ms,68 Mbps,8740 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,84 ms,277 Mbps,35532 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,71 ms,346 Mbps,44339 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,323 Mbps,41369 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,24 ms,73 Mbps,9384 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,73 ms,368 Mbps,47104 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,77 ms,384 Mbps,49254 kB/s
141.148.227.212,443,2606:f240:f00:dd8d:0:78c4:2e45:ce96,US,Frankfurt,隧道,134 ms,248 Mbps,31846 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,115 ms,44 Mbps,5675 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,37 Mbps,4740 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,3 Mbps,451 kB/s
141.148.230.93,443,98.98.166.178,US,Frankfurt,隧道,103 ms,236 Mbps,30208 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,236 Mbps,30208 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,105 ms,235 Mbps,30105 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,95 ms,263 Mbps,33689 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,89 ms,36 Mbps,4661 kB/s
144.22.252.124,443,144.22.252.124,BR,S
