中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,1152 Mbps,147456 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,281 Mbps,36044 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,6 Mbps,892 kB/s
141.144.200.67,443,2a0b:21c0:100a:1b2:0:224f:b042:7d83,DE,Frankfurt,隧道,108 ms,177 Mbps,22732 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,318 Mbps,40755 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,396 Mbps,50790 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,57 ms,363 Mbps,46489 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,49 ms,426 Mbps,54579 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,440 Mbps,56422 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,470 Mbps,60211 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,19 ms,75 Mbps,9685 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,378 Mbps,48435 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,46 ms,365 Mbps,46796 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,47 ms,449 Mbps,57548 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,49 ms,387 Mbps,49561 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,13 ms,832 Mbps,106496 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,52 ms,50 Mbps,6485 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,49 ms,446 Mbps,57139 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,48 ms,447 Mbps,57241 kB/s
129.146.7.98,443,2a09:bac5:60ee:1846::26b:7c,US,Los Angeles,隧道,49 ms,74 Mbps,9545 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,433 Mbps,55500 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,59 Mbps,7578 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,171 Mbps,21913 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,49 ms,1 Mbps,228 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,96 ms,4 Mbps,564 kB/s
143.47.188.53,443,163.123.193.9,DE,Frankfurt,隧道,108 ms,163 Mbps,20889 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,73 ms,462 Mbps,59187 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,50 Mbps,6491 kB/s
141.147.17.1,443,163.123.193.7,DE,Frankfurt,隧道,109 ms,189 Mbps,24268 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,126 ms,52 Mbps,6688 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,201 Mbps,25804 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,131 ms,49 Mbps,6339 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,225 Mbps,28876 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,54 ms,48 Mbps,6200 kB/s
132.145.242.62,443,2a0b:21c0:1007:ca:0:698c:6822:551c,DE,Frankfurt,隧道,110 ms,171 Mbps,21913 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,30 ms,0 Mbps,52 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,121 ms,46 Mbps,5926 kB/s
193.123.39.64,443,163.123.193.23,DE,Frankfurt,隧道,111 ms,171 Mbps,21913 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,128 ms,158 Mbps,20275 kB/s
141.147.79.170,443,2a0b:21c0:1007:cb:0:c84d:f892:ec13,DE,Amsterdam,隧道,110 ms,159 Mbps,20377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,164 Mbps,20992 kB/s
8.220.204.23,443,8.220.204.23,KR,Seoul,中转,168 ms,83 Mbps,10649 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,122 ms,132 Mbps,16896 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,221 ms,108 Mbps,13926 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,142 Mbps,18227 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,108 ms,205 Mbps,26316 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,130 ms,194 Mbps,24883 kB/s
47.74.42.114,443,47.74.42.114,JP,Tokyo,中转,149 ms,143 Mbps,18329 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,0 Mbps,112 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,47 Mbps,6092 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,116 ms,198 Mbps,25395 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,166 ms,97 Mbps,12492 kB/s
8.212.44.95,443,47.76.21.103,HK,Hong Kong,隧道,304 ms,70 Mbps,9086 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,284 ms,35 Mbps,4495 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,214 ms,34 Mbps,4433 kB/s
