中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,473 Mbps,60620 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,75 ms,319 Mbps,40857 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,72 ms,279 Mbps,35737 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,692 Mbps,88576 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,254 Mbps,32563 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,48 Mbps,6168 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,353 Mbps,45260 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,0 Mbps,71 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,383 Mbps,49049 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,255 Mbps,32665 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,88 ms,3 Mbps,459 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,85 ms,327 Mbps,41881 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,67 ms,298 Mbps,38195 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,103 Mbps,13209 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,178 Mbps,22835 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,89 ms,51 Mbps,6574 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,44 Mbps,5725 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,239 Mbps,30617 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,336 Mbps,43110 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,197 Mbps,25292 kB/s
158.101.221.74,443,2a0b:21c0:100a:1f9:0:653f:a585:1d7f,DE,Frankfurt,隧道,108 ms,247 Mbps,31641 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,47 Mbps,6038 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:f486:bc08:2a15,DE,Frankfurt,隧道,97 ms,268 Mbps,34406 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,256 Mbps,32870 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,78 ms,308 Mbps,39526 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,45 Mbps,5791 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,120 Mbps,15360 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,45 Mbps,5790 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,214 ms,99 Mbps,12697 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,96 ms,45 Mbps,5797 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,173 ms,143 Mbps,18329 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,43 Mbps,5530 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,291 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,219 ms,30 Mbps,3912 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,89 Mbps,11468 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,194 ms,79 Mbps,10137 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,209 ms,70 Mbps,9018 kB/s
158.180.88.31,443,2602:ffe4:407:21d9:0:e381:ae02:ec7d,SG,Singapore,隧道,248 ms,59 Mbps,7654 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,209 ms,21 Mbps,2717 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,230 ms,42 Mbps,5390 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,234 ms,95 Mbps,12185 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,232 ms,36 Mbps,4683 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,244 ms,46 Mbps,5898 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,225 ms,3 Mbps,460 kB/s
