中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,42 ms,632 Mbps,80896 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,1240 Mbps,158720 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1208 Mbps,154624 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,55 Mbps,7129 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,872 Mbps,111616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1216 Mbps,155648 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,52 ms,377 Mbps,48332 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,40 ms,585 Mbps,74956 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,43 ms,567 Mbps,72601 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,6 Mbps,801 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,32 Mbps,4199 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,39 Mbps,5002 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,142 Mbps,18227 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,137 ms,168 Mbps,21504 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,118 ms,192 Mbps,24576 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,139 Mbps,17817 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,41 Mbps,5357 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,161 ms,40 Mbps,5120 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,260 ms,30 Mbps,3903 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,144 ms,45 Mbps,5850 kB/s
