中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,28 ms,992 Mbps,126976 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1000 Mbps,128000 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,640 Mbps,82022 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,35 ms,488 Mbps,62464 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,816 Mbps,104448 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,39 ms,540 Mbps,69222 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,680 Mbps,87040 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,329 Mbps,42188 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,35 ms,625 Mbps,80076 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,568 Mbps,72806 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,40 ms,457 Mbps,58572 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,1 Mbps,148 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,222 Mbps,28467 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,130 ms,176 Mbps,22528 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,134 ms,163 Mbps,20889 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,129 ms,45 Mbps,5877 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,45 Mbps,5873 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,133 ms,161 Mbps,20684 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,130 ms,48 Mbps,6208 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,45 Mbps,5784 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,162 ms,43 Mbps,5599 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,181 ms,11 Mbps,1495 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,200 ms,27 Mbps,3557 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,142 ms,38 Mbps,4911 kB/s
