中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,37 ms,465 Mbps,59596 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,25 ms,856 Mbps,109568 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,414 Mbps,53043 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,19 ms,308 Mbps,39526 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,512 Mbps,65536 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,40 ms,604 Mbps,77414 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,327 Mbps,41881 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,31 ms,640 Mbps,81920 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,49 ms,567 Mbps,72601 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,54 ms,477 Mbps,61132 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,58 ms,40 Mbps,5221 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,56 ms,389 Mbps,49868 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,43 Mbps,5576 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,46 Mbps,5934 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,200 Mbps,25600 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,896 Mbps,114688 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,140 Mbps,17920 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,135 Mbps,17305 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,119 ms,4 Mbps,626 kB/s
150.230.63.93,443,150.230.63.93,46 Mbps,5959 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,174 ms,164 Mbps,21094 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,40 Mbps,5132 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,149 ms,44 Mbps,5686 kB/s
141.147.60.82,443,2a0b:21c0:1007:c7:0:6671:1aad:518,DE,Frankfurt,隧道,148 ms,140 Mbps,18022 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,154 ms,128 Mbps,16486 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,149 ms,44 Mbps,5666 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,130 Mbps,16691 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,152 ms,118 Mbps,15155 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,392 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,188 ms,40 Mbps,5157 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,154 ms,37 Mbps,4781 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,165 ms,0 Mbps,35 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,187 ms,41 Mbps,5367 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,157 ms,44 Mbps,5650 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,171 ms,39 Mbps,5029 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,186 ms,0 Mbps,32 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,447 ms,0 Mbps,10 kB/s
