中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,49 ms,535 Mbps,68505 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,337 Mbps,43212 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,38 ms,50 Mbps,6458 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,11 ms,83 Mbps,10649 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,54 ms,516 Mbps,66150 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,472 Mbps,60416 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,431 Mbps,55193 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,126 Mbps,16179 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,216 Mbps,27750 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,63 ms,235 Mbps,30105 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,86 ms,316 Mbps,40448 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,94 ms,300 Mbps,38400 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,32 ms,18 Mbps,2317 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,251 Mbps,32153 kB/s
150.230.115.129,443,2a0b:21c0:100a:1b0:0:d69b:482e:ed88,DE,Frankfurt,隧道,110 ms,201 Mbps,25804 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,180 Mbps,23142 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,72 ms,318 Mbps,40755 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,115 Mbps,14745 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,211 Mbps,27033 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,40 Mbps,5159 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,66 ms,452 Mbps,57856 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,232 Mbps,29798 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,41 ms,2 Mbps,324 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,90 ms,44 Mbps,5691 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,106 ms,209 Mbps,26828 kB/s
193.123.56.90,443,163.123.193.23,DE,Frankfurt,隧道,132 ms,252 Mbps,32256 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,25 ms,9 Mbps,1161 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,188 ms,89 Mbps,11468 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,80 ms,286 Mbps,36659 kB/s
158.101.192.178,443,2a0b:21c0:100a:1b1:0:b406:d593:666f,DE,Frankfurt,隧道,112 ms,213 Mbps,27340 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,100 ms,232 Mbps,29696 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,43 Mbps,5553 kB/s
141.144.197.160,443,2606:f240:f00:dd8d:0:9974:4ed5:903b,US,Frankfurt,隧道,106 ms,219 Mbps,28057 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,111 ms,45 Mbps,5871 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,110 ms,42 Mbps,5468 kB/s
144.22.252.124,443,144.22.252.124,BR,S
