中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,373 Mbps,47820 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,2 ms,8 Mbps,1104 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,19 ms,63 Mbps,8091 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,71 ms,45 Mbps,5826 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,259 Mbps,33177 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,368 Mbps,47206 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,7 ms,9 Mbps,1246 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,25 ms,880 Mbps,112640 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,179 Mbps,22937 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,50 ms,1928 Mbps,246784 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,106 ms,864 Mbps,110592 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,28 ms,880 Mbps,112640 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,690 Mbps,88371 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,27 ms,703 Mbps,90009 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,2 ms,3 Mbps,385 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,16 ms,1656 Mbps,211968 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,129 ms,124 Mbps,15974 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,131 ms,52 Mbps,6706 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,211 ms,435 Mbps,55705 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,190 Mbps,24371 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,4 Mbps,621 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,68 ms,110 Mbps,14131 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,71 ms,48 Mbps,6158 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,26 ms,864 Mbps,110592 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,2328 Mbps,297984 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,28 ms,66 Mbps,8517 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,220 ms,128 Mbps,16486 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,380 Mbps,48742 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,151 ms,33 Mbps,4267 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,112 Mbps,14336 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,129 ms,139 Mbps,17817 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,131 ms,128 Mbps,16486 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,168 ms,90 Mbps,11571 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,158 ms,96 Mbps,12288 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,171 ms,86 Mbps,11059 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,130 Mbps,16691 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,172 ms,38 Mbps,4878 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,123 Mbps,15769 kB/s
141.147.62.76,443,98.98.156.18,DE,Frankfurt,隧道,160 ms,118 Mbps,15155 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,158 ms,88 Mbps,11366 kB/s
8.219.192.235,443,47.236.58.234,SG,Singapore,隧道,172 ms,102 Mbps,13107 kB/s
47.245.120.128,443,8.222.236.107,SG,Singapore,隧道,176 ms,101 Mbps,13004 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,120 Mbps,15462 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,149 ms,112 Mbps,14336 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,129 ms,135 Mbps,17305 kB/s
8.219.204.8,443,8.219.96.61,SG,Singapore,隧道,171 ms,95 Mbps,12185 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,441 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,104 Mbps,13414 kB/s
47.245.108.186,443,8.222.222.65,SG,Singapore,隧道,171 ms,65 Mbps,8407 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,177 ms,51 Mbps,6647 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,167 ms,36 Mbps,4662 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,131 ms,137 Mbps,17612 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,132 ms,126 Mbps,16179 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,177 ms,101 Mbps,13004 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,153 ms,38 Mbps,4903 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,157 ms,102 Mbps,13107 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,159 ms,36 Mbps,4719 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,135 ms,49 Mbps,6342 kB/s
8.219.182.251,443,47.236.58.234,SG,Singapore,隧道,173 ms,103 Mbps,13209 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,151 ms,46 Mbps,5901 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,129 ms,150 Mbps,19251 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,146 ms,46 Mbps,5890 kB/s
141.148.220.141,443,2a09:bac5:3af8:16b4::243:30,IN,Mumbai,隧道,221 ms,34 Mbps,4364 kB/s
8.219.69.119,443,8.222.222.65,SG,Singapore,隧道,173 ms,99 Mbps,12697 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,170 ms,44 Mbps,5740 kB/s
130.61.194.232,443,2a0b:21c0:1007:ca:0:53b4:792:c121,DE,Frankfurt,隧道,199 ms,112 Mbps,14438 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,129 ms,45 Mbps,5815 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,166 ms,37 Mbps,4862 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,28 Mbps,3646 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,233 ms,104 Mbps,13312 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,214 ms,30 Mbps,3946 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,225 ms,62 Mbps,7972 kB/s
132.226.233.85,443,132.226.233.85,KR,Seoul,中转,207 ms,44 Mbps,5633 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,187 ms,43 Mbps,5554 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,129 ms,41 Mbps,5270 kB/s
8.219.253.94,443,47.245.125.52,SG,Singapore,隧道,173 ms,88 Mbps,11264 kB/s
8.219.234.250,443,8.222.222.65,SG,Singapore,隧道,171 ms,88 Mbps,11264 kB/s
8.222.183.54,443,8.222.207.55,SG,Singapore,隧道,171 ms,83 Mbps,10649 kB/s
8.222.202.155,443,47.236.58.234,SG,Singapore,隧道,210 ms,86 Mbps,11059 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,269 ms,34 Mbps,4394 kB/s
141.144.198.32,443,2606:f240:f00:dd8d:0:7755:fdc7:84d4,US,Frankfurt,隧道,158 ms,119 Mbps,15257 kB/s
8.222.252.47,443,8.219.142.198,SG,Singapore,隧道,171 ms,104 Mbps,13312 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,146 ms,42 Mbps,5415 kB/s
138.2.151.140,443,2606:f240:f00:6acf:0:5b19:551f:c877,US,Frankfurt,隧道,234 ms,112 Mbps,14336 kB/s
8.222.236.187,443,8.222.222.65,SG,Singapore,隧道,171 ms,101 Mbps,13004 kB/s
143.47.236.134,443,2a0b:21c0:100a:1b5:0:cd05:5699:a3f2,DE,Frankfurt,隧道,159 ms,116 Mbps,14848 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,156 ms,121 Mbps,15564 kB/s
158.101.206.181,443,2a0b:21c0:1007:1c8:0:3b56:e484:e5c4,DE,Frankfurt,隧道,169 ms,116 Mbps,14848 kB/s
8.222.209.16,443,8.219.142.198,SG,Singapore,隧道,236 ms,90 Mbps,11571 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,352 ms,33 Mbps,4297 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,93 ms,448 Mbps,57446 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,3 ms,50 Mbps,6460 kB/s
129.159.221.169,443,2606:f240:f00:2be4:0:d900:35b1:c03f,US,Frankfurt,隧道,159 ms,93 Mbps,11980 kB/s
8.213.217.254,443,8.213.217.254,TH,Singapore,中转,204 ms,72 Mbps,9332 kB/s
8.219.77.151,443,47.236.58.234,SG,Singapore,隧道,171 ms,103 Mbps,13209 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,19 ms,54 Mbps,6993 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,129 ms,86 Mbps,11059 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,147 ms,87 Mbps,11161 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,149 ms,131 Mbps,16793 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,76 ms,170 Mbps,21811 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,150 ms,42 Mbps,5485 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,55 ms,87 Mbps,11161 kB/s
