中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,712 Mbps,91136 kB/s
129.146.7.98,443,2a09:bac5:60ea:183c::26a:b4,US,Los Angeles,隧道,80 ms,100 Mbps,12902 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,70 Mbps,9054 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,37 Mbps,4849 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,173 Mbps,22220 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,197 Mbps,25292 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,390 Mbps,49971 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,38 Mbps,4990 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,338 Mbps,43315 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,86 ms,252 Mbps,32358 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,45 ms,1 Mbps,156 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,253 Mbps,32460 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,226 Mbps,28979 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,204 Mbps,26112 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,21 Mbps,2784 kB/s
35.230.79.26,443,35.212.219.103,US,Seattle,隧道,74 ms,309 Mbps,39628 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,71 ms,301 Mbps,38604 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,262 Mbps,33587 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,40 Mbps,5233 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,169 Mbps,21708 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,296 Mbps,37990 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,50 Mbps,6409 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,108 ms,28 Mbps,3608 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,149 ms,354 Mbps,45363 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,13 Mbps,1665 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,109 ms,237 Mbps,30412 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,104 ms,40 Mbps,5125 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,190 ms,123 Mbps,15769 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,193 ms,96 Mbps,12288 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,216 ms,103 Mbps,13209 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,245 ms,20 Mbps,2640 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,203 ms,72 Mbps,9251 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,210 ms,91 Mbps,11673 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,224 ms,8 Mbps,1121 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,225 ms,64 Mbps,8281 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,224 ms,16 Mbps,2159 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,337 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,217 ms,1 Mbps,128 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,14 Mbps,1852 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,232 ms,57 Mbps,7363 kB/s
130.162.144.191,443,2a09:bac5:4733:1a14::299:6a,KR,Seoul,隧道,207 ms,30 Mbps,3845 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,252 ms,10 Mbps,1339 kB/s
150.230.107.89,443,2602:ffe4:407:21d9:0:a112:30a4:1a42,SG,Singapore,隧道,269 ms,69 Mbps,8946 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,262 ms,4 Mbps,554 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Los Angeles,隧道,236 ms,0 Mbps,49 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,223 ms,1 Mbps,153 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,203 ms,19 Mbps,2481 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,227 ms,0 Mbps,12 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,115 ms,21 Mbps,2722 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,205 ms,1 Mbps,178 kB/s
