中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,210 Mbps,26931 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,307 Mbps,39321 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,25 ms,70 Mbps,9062 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,24 ms,1032 Mbps,132096 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,78 ms,304 Mbps,39014 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,67 ms,483 Mbps,61849 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,956 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,75 ms,452 Mbps,57958 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,19 ms,69 Mbps,8949 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,56 ms,470 Mbps,60211 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,397 Mbps,50892 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,59 ms,316 Mbps,40550 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,57 ms,472 Mbps,60518 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,491 Mbps,62873 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,429 Mbps,54988 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,52 ms,596 Mbps,76390 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,70 ms,78 Mbps,10035 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,55 ms,568 Mbps,72704 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,10 ms,628 Mbps,80384 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,58 ms,5 Mbps,743 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,32 ms,21 Mbps,2800 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,54 ms,413 Mbps,52940 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,148 Mbps,18944 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,57 ms,44 Mbps,5636 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,142 ms,216 Mbps,27648 kB/s
193.123.63.186,443,2606:f240:f00:a683:0:f632:52ba:133b,US,Frankfurt,隧道,135 ms,224 Mbps,28672 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,124 ms,191 Mbps,24473 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,112 Mbps,14438 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,130 ms,138 Mbps,17715 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,105 ms,47 Mbps,6046 kB/s
130.162.216.244,443,2606:f240:f00:eaf1:0:22f2:7225:e1e4,US,Frankfurt,隧道,117 ms,205 Mbps,26316 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,200 Mbps,25600 kB/s
152.67.149.10,443,2a0b:21c0:100a:1b4:0:1828:efc4:6300,DE,Frankfurt,隧道,130 ms,100 Mbps,12800 kB/s
152.70.52.125,443,2606:f240:f00:83a7:0:3858:80:9a75,US,Frankfurt,隧道,104 ms,210 Mbps,26931 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,39 Mbps,5031 kB/s
129.159.241.239,443,2a0b:21c0:100a:1b3:0:1fab:e3fd:3ea5,DE,Frankfurt,隧道,135 ms,190 Mbps,24371 kB/s
8.219.160.201,443,47.236.1.53,SG,Singapore,隧道,234 ms,60 Mbps,7798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,219 Mbps,28057 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,223 ms,33 Mbps,4343 kB/s
193.123.58.249,443,2a0b:21c0:1007:1c7:0:40fd:4346:ce57,DE,Frankfurt,隧道,115 ms,212 Mbps,27136 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,261 ms,55 Mbps,7162 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,63 ms,6 Mbps,832 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,37 Mbps,4815 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,232 ms,31 Mbps,3996 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,335 kB/s
144.21.57.191,443,2a0b:21c0:1007:c8:0:d0e6:115c:224c,DE,Frankfurt,隧道,112 ms,140 Mbps,18022 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,133 ms,40 Mbps,5170 kB/s
144.21.42.99,443,2606:f240:f00:46c4:0:cb65:1efe:fc60,US,Frankfurt,隧道,123 ms,204 Mbps,26112 kB/s
130.162.33.119,443,2a0b:21c0:1007:1cb:0:6285:6929:fde6,DE,Frankfurt,隧道,142 ms,120 Mbps,15462 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,229 ms,46 Mbps,5909 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,230 ms,85 Mbps,10956 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,246 ms,0 Mbps,53 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,221 ms,80 Mbps,10342 kB/s
8.222.182.163,443,47.236.58.234,SG,Singapore,隧道,240 ms,70 Mbps,9006 kB/s
8.222.215.182,443,47.245.84.175,SG,Singapore,隧道,246 ms,67 Mbps,8638 kB/s
8.222.214.46,443,8.219.96.61,SG,Singapore,隧道,220 ms,63 Mbps,8176 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,254 ms,75 Mbps,9660 kB/s
8.219.164.242,443,47.236.58.234,SG,Singapore,隧道,243 ms,63 Mbps,8170 kB/s
8.219.139.248,443,47.236.1.53,SG,Singapore,隧道,264 ms,63 Mbps,8170 kB/s
8.219.108.86,443,47.236.51.143,SG,Singapore,隧道,234 ms,66 Mbps,8499 kB/s
8.219.98.182,443,47.245.84.175,SG,Singapore,隧道,214 ms,64 Mbps,8265 kB/s
8.219.122.12,443,8.222.236.107,SG,Singapore,隧道,226 ms,63 Mbps,8140 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,122 ms,19 Mbps,2524 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,503 Mbps,64409 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,134 ms,20 Mbps,2609 kB/s
