中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,7 Mbps,955 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,713 Mbps,91340 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,49 ms,469 Mbps,60108 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,295 Mbps,37785 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,53 ms,504 Mbps,64512 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,544 Mbps,69632 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,305 Mbps,39116 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,52 ms,476 Mbps,61030 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,54 ms,496 Mbps,63488 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,44 Mbps,5758 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,154 Mbps,19763 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,134 ms,149 Mbps,19148 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,141 ms,38 Mbps,4978 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,132 ms,181 Mbps,23244 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,42 Mbps,5421 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,139 ms,144 Mbps,18432 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,145 ms,41 Mbps,5270 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,178 ms,38 Mbps,4974 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,195 ms,12 Mbps,1579 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,40 Mbps,5155 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,44 Mbps,5707 kB/s
