中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,571 Mbps,73113 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,276 Mbps,35328 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,177 ms,49 Mbps,6386 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,58 ms,51 Mbps,6536 kB/s
47.89.182.61,443,47.251.149.53,US,San Jose,隧道,17 ms,3 Mbps,447 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,33 ms,508 Mbps,65126 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,110 ms,355 Mbps,45465 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,303 Mbps,38809 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,336 Mbps,43110 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,74 ms,280 Mbps,35942 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,37 ms,34 Mbps,4359 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,29 ms,696 Mbps,89088 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,77 ms,2 Mbps,357 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,87 ms,273 Mbps,35020 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,76 ms,267 Mbps,34201 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,248 Mbps,31846 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,48 Mbps,6221 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,164 ms,196 Mbps,25190 kB/s
130.61.23.77,443,130.61.23.77,DE,163 Mbps,20889 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,225 Mbps,28876 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,228 Mbps,29286 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,251 Mbps,32153 kB/s
129.151.104.245,443,129.151.104.245,CL,Santiago,中转,120 ms,40 Mbps,5244 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,107 Mbps,13721 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,61 ms,315 Mbps,40345 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,125 ms,212 Mbps,27136 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,93 ms,23 Mbps,3042 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,246 Mbps,31539 kB/s
