中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,581 Mbps,74444 kB/s
129.146.46.164,443,129.146.46.164,US,256 Mbps,32768 kB/s
158.101.212.166,443,2a0b:21c0:100a:1b5:0:712f:2f1d:56db,DE,Frankfurt,隧道,88 ms,122 Mbps,15667 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,40 ms,99 Mbps,12697 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,7 ms,1088 Mbps,139264 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,33 ms,39 Mbps,5105 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,763 Mbps,97689 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,89 ms,44 Mbps,5666 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,49 Mbps,6357 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,231 Mbps,29593 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,62 ms,50 Mbps,6413 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,320 Mbps,40960 kB/s
141.147.40.156,443,2a0b:21c0:100a:1fa:0:36c3:6463:f0f0,DE,Frankfurt,隧道,90 ms,131 Mbps,16793 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,328 Mbps,42086 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,284 Mbps,36454 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,76 ms,20 Mbps,2683 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,67 ms,324 Mbps,41574 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,440 Mbps,56422 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,160 ms,310 Mbps,39731 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,277 Mbps,35532 kB/s
192.9.158.188,443,2a09:bac5:6447:1232::1d0:b9,US,San Jose,隧道,90 ms,186 Mbps,23859 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,287 Mbps,36761 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,65 Mbps,8391 kB/s
47.88.93.96,443,47.251.149.51,US,San Jose,隧道,69 ms,2 Mbps,379 kB/s
152.70.50.93,443,2a0b:21c0:100a:1b0:0:e98b:6b72:a29c,DE,Frankfurt,隧道,88 ms,131 Mbps,16793 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,248 Mbps,31744 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,213 Mbps,27340 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,81 ms,239 Mbps,30617 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,86 ms,243 Mbps,31129 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,236 Mbps,30208 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,34 Mbps,4414 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,336 Mbps,43008 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,231 Mbps,29593 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,280 Mbps,35840 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,244 Mbps,31334 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::c:31e,US,Los Angeles,隧道,64 ms,48 Mbps,6192 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,51 ms,480 Mbps,61542 kB/s
140.238.212.95,443,140.238.212.95,CH,Marseille,中转,97 ms,48 Mbps,6200 kB/s
