中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,265 Mbps,33996 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,31 ms,638 Mbps,81715 kB/s
35.197.23.75,443,34.168.20.69,US,Seattle,隧道,24 ms,689 Mbps,88268 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,38 ms,695 Mbps,88985 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1296 Mbps,165888 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,20 ms,1760 Mbps,225280 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,20 ms,76 Mbps,9782 kB/s
35.230.79.26,443,34.168.20.69,US,Seattle,隧道,54 ms,848 Mbps,108544 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:aa,US,San Jose,隧道,13 ms,216 Mbps,27648 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,53 ms,584 Mbps,74752 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,20 ms,408 Mbps,52224 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,45 ms,80 Mbps,10240 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,3 ms,1176 Mbps,150528 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,25 ms,1528 Mbps,195584 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,80 ms,824 Mbps,105472 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,148 ms,928 Mbps,118784 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,36 ms,224 Mbps,28774 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,58 ms,364 Mbps,46694 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,650 Mbps,83251 kB/s
35.202.158.120,443,35.202.158.120,US,Dallas,中转,58 ms,393 Mbps,50380 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,205 Mbps,26316 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,159 ms,22 Mbps,2900 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,3 ms,72 Mbps,9323 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,151 ms,3 Mbps,423 kB/s
150.136.240.243,443,150.136.240.243,US,Newark,中转,77 ms,135 Mbps,17305 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,64 ms,358 Mbps,45875 kB/s
150.230.248.166,443,150.230.248.166,KR,Seoul,中转,131 ms,43 Mbps,5551 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,141 Mbps,18124 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,44 Mbps,5662 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,35 ms,544 Mbps,69632 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,120 Mbps,15462 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,99 ms,368 Mbps,47206 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,169 ms,119 Mbps,15257 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,44 Mbps,5731 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,150 ms,113 Mbps,14540 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,74 Mbps,9491 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,113 Mbps,14540 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,130 ms,134 Mbps,17203 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,130 ms,41 Mbps,5340 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,419 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,151 ms,112 Mbps,14336 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,144 ms,41 Mbps,5346 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,107 Mbps,13721 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,73 ms,13 Mbps,1711 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,97 Mbps,12492 kB/s
140.238.40.67,443,140.238.40.67,JP,Tokyo,中转,257 ms,36 Mbps,4643 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,165 ms,36 Mbps,4615 kB/s
152.70.249.67,443,2603:c022:8002:8700:556:6ae2:e4b0:4241,KR,Seoul,隧道,130 ms,123 Mbps,15769 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,109 ms,30 Mbps,3884 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,159 ms,100 Mbps,12800 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,134 ms,50 Mbps,6406 kB/s
152.70.54.208,443,2606:f240:f00:a683:0:6e64:3b1d:6db4,US,Frankfurt,隧道,156 ms,116 Mbps,14950 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,162 ms,115 Mbps,14745 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,142 ms,126 Mbps,16179 kB/s
132.226.1.227,443,2603:c021:8001:801:f494:88cb:3117:e10,JP,Tokyo,隧道,161 ms,97 Mbps,12492 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,159 ms,106 Mbps,13619 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,166 ms,33 Mbps,4332 kB/s
141.144.193.16,443,2606:f240:f00:5a42:0:a7f5:a38e:cb50,US,Frankfurt,隧道,156 ms,109 Mbps,14028 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,239 ms,30 Mbps,3950 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,179 ms,85 Mbps,10956 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,174 ms,78 Mbps,10035 kB/s
204.110.220.3,443,204.110.220.175,US,,隧道,28 ms,432 Mbps,55296 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,53 ms,497 Mbps,63692 kB/s
132.145.94.80,443,132.145.94.80,KR,,中转,233 ms,133 Mbps,17100 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,22 ms,132 Mbps,16998 kB/s
54.203.85.46,443,204.110.220.22,US,,隧道,60 ms,319 Mbps,40857 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,331 ms,0 Mbps,93 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,54 ms,328 Mbps,42086 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,69 ms,272 Mbps,34918 kB/s
192.9.250.241,443,192.9.250.241,US,,中转,82 ms,375 Mbps,48025 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,145 ms,142 Mbps,18227 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,59 ms,21 Mbps,2765 kB/s
103.137.63.3,443,61.224.70.181,TW,,隧道,144 ms,147 Mbps,18841 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,156 ms,124 Mbps,15872 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,158 ms,112 Mbps,14438 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,157 ms,115 Mbps,14745 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,157 ms,113 Mbps,14540 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,157 ms,118 Mbps,15155 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,156 ms,119 Mbps,15257 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,156 ms,119 Mbps,15257 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,179 ms,109 Mbps,14028 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,73 ms,67 Mbps,8629 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,39 ms,0 Mbps,6 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,160 ms,115 Mbps,14745 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,51 ms,268 Mbps,34304 kB/s
132.226.31.178,443,2a09:bac5:60ee:1173::1bd:e9,US,Los Angeles,隧道,18 ms,50 Mbps,6503 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,150 ms,19 Mbps,2544 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,138 ms,125 Mbps,16076 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,124 Mbps,15974 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,130 ms,76 Mbps,9834 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,151 ms,103 Mbps,13209 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,256 ms,100 Mbps,12800 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,167 ms,35 Mbps,4496 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,222 ms,96 Mbps,12390 kB/s
141.147.26.236,443,2a0b:21c0:1007:c7:0:ad3d:7fbd:4ce,DE,Frankfurt,隧道,156 ms,125 Mbps,16076 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,173 ms,0 Mbps,40 kB/s
143.47.255.87,443,163.123.193.7,DE,Frankfurt,隧道,226 ms,119 Mbps,15257 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,174 ms,10 Mbps,1395 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,194 ms,0 Mbps,95 kB/s
103.137.63.2,443,61.224.82.55,TW,,隧道,134 ms,127 Mbps,16281 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,168 ms,0 Mbps,51 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,231 ms,2 Mbps,309 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,255 ms,22 Mbps,2897 kB/s
8.213.137.24,443,8.213.137.24,SG,,中转,128 ms,112 Mbps,14438 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,172 ms,0 Mbps,14 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,160 ms,0 Mbps,89 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,165 ms,32 Mbps,4189 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,169 ms,91 Mbps,11673 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,216 ms,16 Mbps,2156 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,156 ms,55 Mbps,7160 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,268 ms,25 Mbps,3267 kB/s
