中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,651 Mbps,83353 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,47 ms,481 Mbps,61644 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,394 Mbps,50483 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,25 Mbps,3276 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,25 ms,788 Mbps,100864 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,26 ms,735 Mbps,94105 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,37 ms,485 Mbps,62156 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,510 Mbps,65331 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,43 ms,554 Mbps,70963 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,626 Mbps,80179 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,50 ms,478 Mbps,61235 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,330 Mbps,42291 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,49 ms,485 Mbps,62156 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,370 Mbps,47411 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,148 Mbps,19046 kB/s
141.148.244.95,443,2606:f240:f00:83a7:0:f6a2:8e54:7ae1,DE,Frankfurt,隧道,125 ms,150 Mbps,19251 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,127 ms,179 Mbps,22937 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,41 Mbps,5362 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,131 ms,150 Mbps,19251 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,140 Mbps,18022 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,134 ms,48 Mbps,6230 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,47 Mbps,6045 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,163 ms,48 Mbps,6255 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,39 Mbps,5056 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,168 Mbps,21504 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,39 Mbps,5093 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,182 ms,43 Mbps,5631 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,166 ms,115 Mbps,14745 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,187 ms,113 Mbps,14540 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,186 ms,32 Mbps,4186 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,189 ms,39 Mbps,5009 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,321 kB/s
158.180.71.217,443,128.14.110.204,SG,Singapore,隧道,228 ms,49 Mbps,6370 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,232 ms,25 Mbps,3219 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,351 ms,0 Mbps,11 kB/s
