中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,31 ms,413 Mbps,52940 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,21 ms,816 Mbps,104448 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,324 Mbps,41574 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,676 Mbps,86630 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,40 ms,1456 Mbps,186368 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,18 ms,73 Mbps,9389 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,647 Mbps,82841 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,314 Mbps,40243 kB/s
129.146.7.98,443,2a09:bac5:60ec:183c::26a:60,US,Los Angeles,隧道,20 ms,80 Mbps,10342 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,21 ms,611 Mbps,78233 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,23 ms,832 Mbps,106496 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,62 ms,170 Mbps,21811 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,37 ms,280 Mbps,35942 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,132 ms,38 Mbps,4919 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,133 ms,35 Mbps,4566 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,158 ms,57 Mbps,7372 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,2 Mbps,376 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,183 Mbps,23449 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,84 Mbps,10854 kB/s
132.226.31.178,443,2a09:bac5:60e9:1846::26b:8f,US,Los Angeles,隧道,18 ms,44 Mbps,5654 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,102 ms,167 Mbps,21401 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,101 Mbps,13004 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,337 Mbps,43212 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,104 ms,1464 Mbps,187392 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,27 ms,1680 Mbps,215040 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,29 ms,696 Mbps,89088 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,136 ms,94 Mbps,12083 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,156 ms,106 Mbps,13619 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,117 Mbps,15052 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,130 ms,132 Mbps,16896 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,133 ms,128 Mbps,16486 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,74 ms,30 Mbps,3944 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,136 Mbps,17510 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,117 ms,11 Mbps,1437 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,134 ms,28 Mbps,3647 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,38 Mbps,4898 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,151 ms,100 Mbps,12902 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,161 ms,93 Mbps,11980 kB/s
