中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,816 Mbps,104448 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,317 Mbps,40652 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,63 ms,370 Mbps,47411 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,62 ms,360 Mbps,46182 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,320 Mbps,41062 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,63 ms,365 Mbps,46796 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,273 Mbps,35020 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,316 Mbps,40448 kB/s
129.146.46.164,443,129.146.46.164,US,305 Mbps,39116 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,365 Mbps,46796 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,384 Mbps,49254 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,43 Mbps,5512 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,432 Mbps,55296 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,45 Mbps,5885 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,216 Mbps,27648 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,211 Mbps,27033 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,113 Mbps,14540 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,35 Mbps,4567 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,35 Mbps,4569 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,34 Mbps,4406 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,234 ms,28 Mbps,3699 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,106 ms,0 Mbps,35 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,214 ms,0 Mbps,3 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,249 ms,15 Mbps,2028 kB/s
