中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,4 Mbps,617 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,773 Mbps,99020 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,392 Mbps,50176 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,70 ms,378 Mbps,48435 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,69 ms,388 Mbps,49766 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,72 ms,413 Mbps,52940 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,427 Mbps,54681 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,421 Mbps,53964 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,352 Mbps,45158 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,245 Mbps,31436 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,370 Mbps,47411 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,227 Mbps,29081 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,263 Mbps,33689 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,48 Mbps,6255 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,269 Mbps,34508 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,44 Mbps,5688 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,129 Mbps,16588 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,41 Mbps,5299 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,185 ms,37 Mbps,4794 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,34 Mbps,4479 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,225 ms,11 Mbps,1471 kB/s
8.219.170.223,443,47.245.127.33,SG,Singapore,隧道,236 ms,54 Mbps,6946 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,35 Mbps,4578 kB/s
