中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,2288 Mbps,292864 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,22 ms,992 Mbps,126976 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,682 Mbps,87347 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,30 ms,944 Mbps,120832 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,637 Mbps,81612 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,21 ms,681 Mbps,87244 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,66 ms,0 Mbps,40 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,94 ms,244 Mbps,31334 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,73 ms,293 Mbps,37580 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,38 Mbps,4898 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,42 Mbps,5503 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,162 ms,42 Mbps,5392 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,155 ms,38 Mbps,4964 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,135 Mbps,17305 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,105 Mbps,13516 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,171 ms,40 Mbps,5150 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,183 ms,31 Mbps,3968 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,181 ms,28 Mbps,3620 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,209 ms,30 Mbps,3863 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,170 ms,39 Mbps,5058 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,192 ms,0 Mbps,40 kB/s
