中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.154.207.203,443,2a09:bac1:3f00::22:110,KR,Seoul,隧道,235 ms,80 Mbps,10240 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,210 ms,86 Mbps,11059 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,282 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,195 ms,94 Mbps,12083 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,38 Mbps,4876 kB/s
130.162.144.191,443,2a09:bac1:3f40::22:97,KR,Seoul,隧道,218 ms,31 Mbps,3973 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,242 ms,37 Mbps,4798 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,210 ms,108 Mbps,13926 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,262 ms,28 Mbps,3679 kB/s
8.219.137.50,443,47.236.58.234,SG,Singapore,隧道,260 ms,52 Mbps,6753 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,275 ms,10 Mbps,1324 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,221 ms,53 Mbps,6785 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,253 ms,25 Mbps,3250 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,220 ms,0 Mbps,26 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,252 ms,3 Mbps,420 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,8 Mbps,1123 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,201 ms,27 Mbps,3519 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,203 ms,10 Mbps,1290 kB/s
