中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,39 ms,904 Mbps,115712 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,1456 Mbps,186368 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,47 ms,896 Mbps,114688 kB/s
194.36.24.34,443,194.36.24.34,US,San Jose,中转,11 ms,1040 Mbps,133120 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,424 Mbps,54374 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,21 ms,16 Mbps,2141 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,656 Mbps,83968 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,25 ms,47 Mbps,6142 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,83 ms,444 Mbps,56832 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,33 ms,928 Mbps,118784 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,2 Mbps,297 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,85 ms,41 Mbps,5370 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,26 ms,47 Mbps,6067 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,52 ms,348 Mbps,44646 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,645 Mbps,82636 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,141 ms,48 Mbps,6238 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,11 ms,840 Mbps,107520 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,71 ms,232 Mbps,29696 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,79 ms,1 Mbps,168 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,83 ms,380 Mbps,48742 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,26 ms,848 Mbps,108544 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,89 ms,46 Mbps,5985 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,206 ms,128 Mbps,16384 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,78 ms,53 Mbps,6858 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,229 Mbps,29388 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,197 ms,46 Mbps,5922 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,4 ms,388 Mbps,49766 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,147 ms,168 Mbps,21606 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,16 ms,66 Mbps,8563 kB/s
141.144.203.177,443,2a0b:21c0:1007:1ca:0:5cbe:f488:ae28,DE,Frankfurt,隧道,166 ms,111 Mbps,14233 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,2 ms,409 Mbps,52428 kB/s
141.147.67.4,443,2a0b:21c0:1007:c9:0:fa32:bd8d:e16c,DE,Frankfurt,隧道,168 ms,108 Mbps,13824 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,43 Mbps,5549 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,118 ms,21 Mbps,2752 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,171 ms,88 Mbps,11264 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,124 Mbps,15974 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,89 ms,213 Mbps,27340 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,135 Mbps,17305 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,167 ms,114 Mbps,14643 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,43 Mbps,5612 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,3 Mbps,454 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,176 ms,150 Mbps,19251 kB/s
8.219.217.182,443,8.219.142.198,SG,Singapore,隧道,187 ms,80 Mbps,10240 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,80 ms,34 Mbps,4393 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,211 ms,124 Mbps,15872 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,163 ms,4 Mbps,519 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,157 ms,106 Mbps,13619 kB/s
8.222.205.213,443,47.236.58.234,SG,Singapore,隧道,196 ms,94 Mbps,12083 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,155 ms,40 Mbps,5238 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,141 ms,47 Mbps,6042 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,41 ms,299 Mbps,38297 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,169 ms,37 Mbps,4756 kB/s
8.222.188.221,443,8.222.207.55,SG,Singapore,隧道,197 ms,96 Mbps,12390 kB/s
8.219.223.142,443,8.222.207.55,SG,Singapore,隧道,181 ms,95 Mbps,12185 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,157 ms,27 Mbps,3531 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,181 ms,41 Mbps,5360 kB/s
47.245.100.154,443,8.222.207.55,SG,Singapore,隧道,200 ms,49 Mbps,6399 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,155 ms,136 Mbps,17408 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,190 ms,100 Mbps,12902 kB/s
8.219.107.121,443,47.236.1.53,SG,Singapore,隧道,208 ms,71 Mbps,9185 kB/s
158.101.219.252,443,2a0b:21c0:100a:1b0:0:7871:745:f91,DE,Frankfurt,隧道,158 ms,60 Mbps,7797 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,170 ms,35 Mbps,4595 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,168 ms,2 Mbps,296 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,36 Mbps,4715 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,209 ms,1 Mbps,157 kB/s
8.219.145.194,443,8.222.236.107,SG,Singapore,隧道,215 ms,104 Mbps,13312 kB/s
158.101.210.248,443,2606:f240:f00:dd8d:0:9e2d:5e0d:8589,US,Frankfurt,隧道,208 ms,134 Mbps,17203 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,144 ms,143 Mbps,18329 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,187 ms,108 Mbps,13824 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,175 ms,46 Mbps,5945 kB/s
8.219.139.33,443,47.236.58.234,SG,Singapore,隧道,205 ms,95 Mbps,12185 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,173 ms,122 Mbps,15667 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,188 ms,96 Mbps,12390 kB/s
