中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1640 Mbps,209920 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1704 Mbps,218112 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,51 Mbps,6624 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,420 Mbps,53862 kB/s
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:11a,US,Los Angeles,隧道,60 ms,94 Mbps,12083 kB/s
129.146.46.164,443,129.146.46.164,US,136 Mbps,17408 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,70 ms,216 Mbps,27648 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,304 Mbps,38912 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,214 Mbps,27443 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,376 Mbps,48128 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,48 Mbps,6214 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,240 Mbps,30720 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,70 ms,286 Mbps,36659 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,39 Mbps,5040 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,48 Mbps,6264 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,73 ms,245 Mbps,31436 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,239 Mbps,30617 kB/s
150.230.20.4,443,2a0b:21c0:100a:1b6:0:45b:2b30:c75,DE,Frankfurt,隧道,104 ms,209 Mbps,26828 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,224 Mbps,28774 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,243 Mbps,31129 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,42 Mbps,5493 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,220 Mbps,28160 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,105 Mbps,13516 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,1 Mbps,230 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,187 ms,93 Mbps,11980 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,44 Mbps,5687 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,182 ms,37 Mbps,4795 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,34 Mbps,4426 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,29 Mbps,3815 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,226 ms,62 Mbps,8018 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,196 ms,96 Mbps,12390 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,232 ms,0 Mbps,23 kB/s
