中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,202 ms,0 Mbps,117 kB/s
8.217.182.138,443,8.217.182.138,HK,Hong Kong,中转,217 ms,7 Mbps,981 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,189 ms,49 Mbps,6351 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,195 ms,68 Mbps,8704 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,297 ms,68 Mbps,8750 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,236 ms,62 Mbps,8060 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,217 ms,34 Mbps,4374 kB/s
8.217.179.196,443,185.126.80.14,SG,Singapore,隧道,217 ms,5 Mbps,734 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,230 ms,35 Mbps,4547 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,225 ms,61 Mbps,7839 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,214 ms,0 Mbps,80 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,80 ms,42 Mbps,5500 kB/s
129.151.148.35,443,2a09:bac1:220:8::3c:14,AE,Dubai,隧道,193 ms,29 Mbps,3713 kB/s
132.145.82.209,443,132.145.82.209,KR,Seoul,中转,197 ms,1 Mbps,147 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,191 ms,43 Mbps,5577 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,196 ms,30 Mbps,3840 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,223 ms,55 Mbps,7053 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,133 Mbps,17100 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,209 ms,0 Mbps,33 kB/s
