中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,225 Mbps,28876 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,222 ms,63 Mbps,8188 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,515 Mbps,65945 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,0 Mbps,90 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,291 Mbps,37273 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,43 Mbps,5565 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,592 Mbps,75776 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,69 ms,26 Mbps,3412 kB/s
141.147.72.109,443,2606:f240:f00:eaf1:0:3e48:6a47:424d,US,Paris,隧道,93 ms,120 Mbps,15360 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,116 ms,944 Mbps,120832 kB/s
47.88.93.96,443,47.251.149.53,US,San Jose,隧道,85 ms,3 Mbps,484 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,48 ms,1088 Mbps,139264 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,289 Mbps,37068 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,211 Mbps,27033 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,68 ms,289 Mbps,37068 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,211 Mbps,27033 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,144 Mbps,18432 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,315 Mbps,40345 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,264 Mbps,33894 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,300 Mbps,38400 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,96 ms,42 Mbps,5380 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,87 ms,224 Mbps,28774 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,43 ms,808 Mbps,103424 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,188 Mbps,24166 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,232 Mbps,29696 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,112 ms,88 Mbps,11366 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,69 ms,270 Mbps,34611 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,323 Mbps,41369 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,70 ms,296 Mbps,37990 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,89 ms,199 Mbps,25497 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,97 Mbps,12492 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,196 Mbps,25190 kB/s
141.144.199.182,443,98.98.166.58,US,Frankfurt,隧道,143 ms,227 Mbps,29081 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,93 ms,41 Mbps,5314 kB/s
47.89.182.61,443,47.251.149.52,US,San Jose,隧道,85 ms,3 Mbps,405 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,264 Mbps,33894 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,251 Mbps,32153 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,98 ms,282 Mbps,36147 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,93 ms,265 Mbps,33996 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,89 ms,323 Mbps,41369 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,183 ms,84 Mbps,10752 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,187 ms,80 Mbps,10342 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,182 ms,44 Mbps,5636 kB/s
130.162.60.13,443,2a0b:21c0:1007:c8:0:3fc3:5434:ad29,DE,Frankfurt,隧道,267 ms,196 Mbps,25190 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,114 ms,21 Mbps,2772 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::1bd:10e,US,Los Angeles,隧道,69 ms,7 Mbps,974 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,164 ms,4 Mbps,554 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,196 Mbps,25088 kB/s
144.22.252.124,443,144.22.252.124,BR,S
