中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,16 Mbps,2145 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,783 Mbps,100249 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,63 ms,301 Mbps,38604 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,432 Mbps,55398 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,380 Mbps,48742 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,79 ms,249 Mbps,31948 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,70 ms,282 Mbps,36147 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,202 Mbps,25907 kB/s
158.101.217.62,443,2606:f240:f00:a683:0:e8da:844a:de5,DE,Frankfurt,隧道,99 ms,196 Mbps,25088 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,48 Mbps,6155 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,45 Mbps,5851 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,44 Mbps,5711 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,276 Mbps,35430 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,243 Mbps,31129 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,249 Mbps,31948 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:5ea3:a782:cab4,DE,Frankfurt,隧道,94 ms,216 Mbps,27750 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,94 ms,41 Mbps,5340 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,186 ms,84 Mbps,10854 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,182 ms,10 Mbps,1373 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,179 ms,42 Mbps,5484 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,29 Mbps,3750 kB/s
8.219.170.223,443,8.219.69.217,SG,Singapore,隧道,239 ms,48 Mbps,6170 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,32 Mbps,4222 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,38 Mbps,4944 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,35 Mbps,4590 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,123 ms,0 Mbps,38 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,12 Mbps,1558 kB/s
