中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,750 Mbps,96051 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,311 Mbps,39833 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,350 Mbps,44851 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,70 ms,369 Mbps,47308 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,71 ms,352 Mbps,45158 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,335 Mbps,42905 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,350 Mbps,44851 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,212 Mbps,27238 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,272 Mbps,34816 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,46 Mbps,5959 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,98 ms,383 Mbps,49049 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,252 Mbps,32256 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,46 Mbps,5943 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,308 Mbps,39526 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,47 Mbps,6117 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,1 Mbps,173 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,228 Mbps,29286 kB/s
152.70.52.84,443,163.123.193.4,DE,Frankfurt,隧道,97 ms,206 Mbps,26419 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,173 ms,114 Mbps,14643 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,181 ms,40 Mbps,5186 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,41 Mbps,5304 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,18 Mbps,2401 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,35 Mbps,4481 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,233 ms,30 Mbps,3887 kB/s
150.230.63.93,443,150.230.63.93,JP,Singapore,中转,172 ms,43 Mbps,5627 kB/s
131.186.33.175,443,2602:ffe4:407:21d9:0:1049:9da0:b3,SG,Singapore,隧道,235 ms,57 Mbps,7408 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,226 ms,11 Mbps,1501 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,238 ms,30 Mbps,3922 kB/s
