中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,336 Mbps,43110 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,24 ms,864 Mbps,110592 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,395 Mbps,50585 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,655 Mbps,83865 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,58 Mbps,7472 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,27 ms,896 Mbps,114688 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,15 ms,7 Mbps,1015 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,29 ms,880 Mbps,112640 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,671 Mbps,85913 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,64 ms,43 Mbps,5597 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,106 ms,12 Mbps,1571 kB/s
192.9.229.185,443,192.9.229.185,US,San Jose,中转,8 ms,1512 Mbps,193536 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,18 ms,1512 Mbps,193536 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,20 ms,66 Mbps,8548 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,28 ms,832 Mbps,106496 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,278 Mbps,35635 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,1848 Mbps,236544 kB/s
138.3.254.39,443,138.3.254.39,112 Mbps,14336 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:364,US,Los Angeles,隧道,21 ms,50 Mbps,6503 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,25 ms,48 Mbps,6229 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,88 ms,96 Mbps,12288 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,48 ms,848 Mbps,108544 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,229 Mbps,29388 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,130 ms,124 Mbps,15974 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,49 ms,269 Mbps,34508 kB/s
