中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,18 ms,1008 Mbps,129024 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,15 ms,1128 Mbps,144384 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,401 Mbps,51404 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,55 ms,400 Mbps,51200 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,53 ms,349 Mbps,44748 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,489 Mbps,62668 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,204 Mbps,26214 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,56 ms,490 Mbps,62771 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,332 Mbps,42496 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,62 ms,496 Mbps,63488 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,59 ms,444 Mbps,56934 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,422 Mbps,54067 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,105 ms,196 Mbps,25088 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,21 ms,33 Mbps,4235 kB/s
141.144.198.61,443,2a0b:21c0:1007:1c7:0:40f0:3cfd:fc01,DE,Frankfurt,隧道,108 ms,98 Mbps,12595 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,43 Mbps,5570 kB/s
143.47.235.241,443,98.98.166.202,DE,Frankfurt,隧道,111 ms,212 Mbps,27136 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,544 Mbps,69734 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,47 Mbps,6043 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,152 Mbps,19456 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,439 Mbps,56217 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,188 Mbps,24064 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,37 Mbps,4856 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,155 ms,43 Mbps,5614 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,39 Mbps,5007 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,218 Mbps,27955 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,35 Mbps,4560 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,177 ms,97 Mbps,12492 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,1 Mbps,201 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,28 Mbps,3636 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,34 Mbps,4432 kB/s
168.138.185.234,443,168.138.185.234,SG,Hong Kong,中转,228 ms,74 Mbps,9485 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,221 ms,4 Mbps,541 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,206 ms,0 Mbps,23 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,232 ms,0 Mbps,40 kB/s
