中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,662 Mbps,84787 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,18 ms,5 Mbps,697 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,29 ms,912 Mbps,116736 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,65 ms,467 Mbps,59801 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,33 ms,968 Mbps,123904 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,40 ms,0 Mbps,61 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,23 ms,680 Mbps,87040 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,2272 Mbps,290816 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,19 ms,73 Mbps,9390 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,152 Mbps,19456 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,40 ms,960 Mbps,122880 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,74 ms,234 Mbps,30003 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,21 ms,664 Mbps,84992 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,35 ms,61 Mbps,7917 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,352 Mbps,45056 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,10 ms,880 Mbps,112640 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,127 Mbps,16281 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,42 Mbps,5388 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,356 Mbps,45568 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,169 ms,41 Mbps,5353 kB/s
141.144.196.172,443,2a0b:21c0:100a:1b0:0:2e15:dae0:4676,DE,Frankfurt,隧道,171 ms,110 Mbps,14131 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,173 ms,34 Mbps,4419 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,26 ms,1008 Mbps,129024 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,136 Mbps,17510 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,61 ms,371 Mbps,47513 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,179 ms,128 Mbps,16384 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,76 ms,42 Mbps,5416 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,200 Mbps,25702 kB/s
158.178.147.110,443,2606:f240:f00:a683:0:1890:83b2:7b5b,US,Frankfurt,隧道,168 ms,101 Mbps,13004 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,93 ms,210 Mbps,26931 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,109 Mbps,14028 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,19 ms,168 Mbps,21504 kB/s
141.147.78.63,443,2a0b:21c0:1007:1c9:0:6f12:bd36:ff3f,DE,Frankfurt,隧道,186 ms,116 Mbps,14950 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,185 ms,31 Mbps,4066 kB/s
8.219.235.171,443,47.245.84.175,SG,Singapore,隧道,183 ms,88 Mbps,11366 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,24 ms,54 Mbps,6984 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,26 ms,74 Mbps,9520 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,111 ms,8 Mbps,1072 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,2 Mbps,376 kB/s
