中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.162.232.14,443,2606:f240:f00:eaf1:0:c8f1:2bdf:6947,US,Frankfurt,隧道,91 ms,138 Mbps,17715 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,234 Mbps,30003 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,498 Mbps,63795 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,129 ms,310 Mbps,39731 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,345 Mbps,44236 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,79 ms,41 Mbps,5279 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,154 ms,436 Mbps,55910 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,342 Mbps,43827 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,88 ms,204 Mbps,26214 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,31 ms,85 Mbps,10956 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,755 Mbps,96665 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,336 Mbps,43008 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,101 ms,652 Mbps,83558 kB/s
192.9.138.241,443,192.9.138.241,263 Mbps,33689 kB/s
192.9.138.241,,,隧道,0 ms,null Mbps,null kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,241 Mbps,30924 kB/s
192.18.140.39,443,192.18.140.39,US,San Jose,中转,73 ms,44 Mbps,5654 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,176 Mbps,22630 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,73 ms,48 Mbps,6259 kB/s
132.226.31.178,443,2a09:bac1:76e0:e18::26b:2e,US,Los Angeles,隧道,76 ms,47 Mbps,6136 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,83 ms,53 Mbps,6825 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,248 Mbps,31846 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,49 Mbps,6336 kB/s
129.146.168.102,443,2a09:bac5:60eb:1173::1bd:9e,US,Los Angeles,隧道,62 ms,24 Mbps,3193 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,39 Mbps,5068 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,77 ms,284 Mbps,36352 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,84 ms,222 Mbps,28467 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,132 ms,239 Mbps,30617 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,189 ms,77 Mbps,9876 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,151 ms,411 Mbps,52633 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,232 Mbps,29696 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,100 ms,27 Mbps,3521 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,291 Mbps,37273 kB/s
130.162.236.171,443,98.98.156.6,DE,Frankfurt,隧道,92 ms,131 Mbps,16793 kB/s
141.147.73.208,443,98.98.156.22,DE,Frankfurt,隧道,141 ms,108 Mbps,13824 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:76,US,Los Angeles,隧道,69 ms,77 Mbps,9908 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,80 ms,110 Mbps,14131 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,81 Mbps,10444 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,182 ms,93 Mbps,11980 kB/s
132.226.211.245,443,2606:f240:f00:46c4:0:69b8:8e92:7c99,US,Frankfurt,隧道,95 ms,96 Mbps,12288 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,61 ms,316 Mbps,40448 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,99 ms,48 Mbps,6209 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,79 ms,45 Mbps,5802 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,101 ms,96 Mbps,12288 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,93 ms,323 Mbps,41369 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,105 ms,51 Mbps,6570 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,121 ms,263 Mbps,33689 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,109 ms,125 Mbps,16076 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,193 ms,273 Mbps,35020 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,96 ms,240 Mbps,30720 kB/s
141.144.239.214,443,2a0b:21c0:100a:1fa:0:ed71:b3a4:f0bd,DE,Frankfurt,隧道,94 ms,128 Mbps,16384 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,156 Mbps,19968 kB/s
47.89.182.61,443,47.251.149.54,US,San Jose,隧道,78 ms,2 Mbps,334 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,209 ms,34 Mbps,4393 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,119 Mbps,15257 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,161 ms,29 Mbps,3812 kB/s
