中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.88.15.127,443,47.88.15.127,US,San Jose,中转,67 ms,101 Mbps,13004 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,594 Mbps,76083 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,265 Mbps,33996 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,506 Mbps,64819 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,49 Mbps,6340 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,70 ms,299 Mbps,38297 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,68 ms,312 Mbps,40038 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,62 ms,344 Mbps,44134 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,62 ms,308 Mbps,39526 kB/s
140.238.82.21,443,2a0b:21c0:100a:1b4:0:5:1272:a169,DE,Frankfurt,隧道,92 ms,118 Mbps,15155 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,372 Mbps,47616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,1 Mbps,168 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,213 Mbps,27340 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,61 ms,317 Mbps,40652 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Newark,隧道,42 ms,62 Mbps,8028 kB/s
132.145.152.194,443,132.145.152.194,US,Newark,中转,38 ms,627 Mbps,80281 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,80 ms,19 Mbps,2477 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,232 Mbps,29696 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,66 ms,312 Mbps,39936 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,272 Mbps,34816 kB/s
150.136.240.243,443,150.136.240.243,US,Newark,中转,76 ms,912 Mbps,116736 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,84 ms,300 Mbps,38502 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,137 ms,45 Mbps,5846 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,35 Mbps,4571 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,227 Mbps,29081 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,186 ms,41 Mbps,5292 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,212 Mbps,27238 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,91 ms,242 Mbps,31027 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,80 ms,216 Mbps,27648 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,275 Mbps,35225 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,141 ms,96 Mbps,12288 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,84 ms,49 Mbps,6358 kB/s
141.147.88.252,443,2a0b:21c0:100a:1b5:0:e1ea:b72c:39d5,DE,Frankfurt,隧道,87 ms,130 Mbps,16691 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,25 ms,50 Mbps,6506 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,80 ms,13 Mbps,1720 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,296 Mbps,37888 kB/s
47.89.182.61,443,47.251.149.55,US,San Jose,隧道,74 ms,2 Mbps,370 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,68 ms,279 Mbps,35737 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,191 ms,34 Mbps,4420 kB/s
141.147.41.178,443,2a0b:21c0:1007:c7:0:38ee:57c8:17f7,DE,Frankfurt,隧道,93 ms,156 Mbps,20070 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,180 ms,86 Mbps,11059 kB/s
138.2.154.61,443,2a0b:21c0:1007:1cb:0:75a:c841:6304,DE,Frankfurt,隧道,88 ms,133 Mbps,17100 kB/s
152.67.44.30,443,152.67.44.30,BR,S
