中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,1080 Mbps,138240 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,591 Mbps,75673 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,48 ms,483 Mbps,61849 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,15 ms,1064 Mbps,136192 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,407 Mbps,52121 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,54 ms,446 Mbps,57139 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,55 ms,345 Mbps,44236 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,64 ms,364 Mbps,46694 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,47 Mbps,6134 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,52 ms,520 Mbps,66560 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,55 ms,52 Mbps,6712 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,56 ms,448 Mbps,57344 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,102 ms,332 Mbps,42598 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,198 Mbps,25395 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,238 Mbps,30515 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,204 Mbps,26112 kB/s
158.101.201.244,443,2a0b:21c0:1007:1c8:0:638:137b:4b65,DE,Frankfurt,隧道,112 ms,214 Mbps,27443 kB/s
143.47.252.60,443,98.98.166.174,DE,Frankfurt,隧道,117 ms,216 Mbps,27648 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,183 Mbps,23449 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,139 Mbps,17817 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,117 ms,44 Mbps,5749 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,117 ms,43 Mbps,5559 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,180 ms,37 Mbps,4803 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,159 ms,2 Mbps,268 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,39 Mbps,5069 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,180 ms,96 Mbps,12288 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,3 Mbps,418 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,189 ms,32 Mbps,4170 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,30 Mbps,3889 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,215 ms,4 Mbps,549 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,205 ms,1 Mbps,162 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,253 ms,0 Mbps,28 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,0 ms,0 Mbps,8 kB/s
