中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,674 Mbps,86323 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1216 Mbps,155648 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,21 ms,55 Mbps,7058 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,68 ms,248 Mbps,31846 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,331 Mbps,42393 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,252 Mbps,32256 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,298 Mbps,38195 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,71 ms,368 Mbps,47104 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,381 Mbps,48844 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,468 Mbps,60006 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,233 Mbps,29900 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,47 Mbps,6055 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,237 Mbps,30412 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,274 Mbps,35123 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,45 Mbps,5875 kB/s
141.148.230.146,443,163.123.193.5,DE,Frankfurt,隧道,100 ms,250 Mbps,32051 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,45 Mbps,5769 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,236 Mbps,30208 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,110 Mbps,14131 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,174 ms,126 Mbps,16179 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,39 Mbps,5048 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,181 ms,15 Mbps,1978 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,29 Mbps,3804 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,208 ms,34 Mbps,4389 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,6 Mbps,844 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,43 Mbps,5570 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,244 ms,2 Mbps,304 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,242 ms,63 Mbps,8134 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,78 Mbps,10035 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,11 ms,30 Mbps,3844 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,230 ms,0 Mbps,14 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,370 ms,0 Mbps,8 kB/s
