中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,332 Mbps,42496 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,358 Mbps,45875 kB/s
130.61.23.77,443,130.61.23.77,DE,108 Mbps,13926 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,48 ms,1128 Mbps,144384 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,3 ms,607 Mbps,77721 kB/s
192.9.158.188,443,2a09:bac5:6446:1246::1d2:77,US,San Jose,隧道,37 ms,170 Mbps,21811 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,28 ms,1280 Mbps,163840 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,29 ms,94 Mbps,12083 kB/s
35.197.23.75,443,34.168.20.69,US,Seattle,隧道,24 ms,880 Mbps,112640 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,73 ms,52 Mbps,6738 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,657 Mbps,84172 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,1008 Mbps,129024 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,23 ms,696 Mbps,89190 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,171 Mbps,21913 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,45 ms,664 Mbps,84992 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,33 ms,1336 Mbps,171008 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,41 ms,1280 Mbps,163840 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,106 Mbps,13619 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,7 ms,79 Mbps,10137 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,67 ms,132 Mbps,16896 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,163 ms,108 Mbps,13824 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,66 ms,300 Mbps,38400 kB/s
