中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,647 Mbps,82841 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,317 Mbps,40652 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,303 Mbps,38809 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,86 ms,253 Mbps,32460 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,53 ms,469 Mbps,60108 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,238 Mbps,30515 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,264 Mbps,33894 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,735 Mbps,94105 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,43 ms,1048 Mbps,134144 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,63 ms,48 Mbps,6229 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,224 Mbps,28672 kB/s
158.180.15.218,443,98.98.166.202,US,Frankfurt,隧道,89 ms,144 Mbps,18432 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,38 Mbps,4941 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,284 Mbps,36454 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,110 ms,43 Mbps,5576 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,89 ms,703 Mbps,90009 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,81 ms,41 Mbps,5336 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,311 Mbps,39833 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,86 ms,196 Mbps,25088 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:d7,US,Los Angeles,隧道,69 ms,48 Mbps,6169 kB/s
47.89.182.61,443,47.251.149.50,US,San Jose,隧道,103 ms,2 Mbps,367 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,256 Mbps,32870 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,292 Mbps,37376 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,241 Mbps,30924 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,58 ms,47 Mbps,6098 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,66 ms,324 Mbps,41574 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,149 ms,248 Mbps,31846 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,80 ms,40 Mbps,5144 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,80 ms,236 Mbps,30310 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,131 ms,327 Mbps,41881 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,199 ms,85 Mbps,10956 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,90 ms,137 Mbps,17612 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,47 Mbps,6106 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,83 ms,48 Mbps,6184 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,224 ms,227 Mbps,29081 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,117 ms,46 Mbps,5962 kB/s
152.67.44.30,443,152.67.44.30,BR,S
