中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,557 Mbps,71372 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,147 Mbps,18841 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,266 Mbps,34099 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,306 Mbps,39219 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,658 Mbps,84275 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,625 Mbps,80076 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,80 ms,276 Mbps,35328 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,268 Mbps,34304 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,6 ms,741 Mbps,94924 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,43 Mbps,5586 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,165 ms,98 Mbps,12595 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,206 Mbps,26419 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,305 Mbps,39116 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,67 ms,300 Mbps,38400 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,92 ms,211 Mbps,27033 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,92 ms,266 Mbps,34099 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,77 ms,64 Mbps,8233 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,184 ms,323 Mbps,41369 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,238 Mbps,30515 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,74 ms,308 Mbps,39526 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,5 Mbps,752 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,74 ms,113 Mbps,14540 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:373,US,Los Angeles,隧道,63 ms,73 Mbps,9455 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,101 ms,48 Mbps,6150 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,247 Mbps,31641 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,223 Mbps,28569 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,106 Mbps,13619 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:59,US,San Jose,隧道,77 ms,184 Mbps,23552 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,127 ms,296 Mbps,37990 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,140 Mbps,17920 kB/s
152.67.44.30,443,152.67.44.30,BR,S
