中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,421 Mbps,53964 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1936 Mbps,247808 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,9 ms,904 Mbps,115712 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,35 ms,960 Mbps,122880 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,36 ms,1008 Mbps,129024 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,2 ms,65 Mbps,8327 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,47 ms,328 Mbps,42086 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,34 ms,88 Mbps,11264 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,36 ms,928 Mbps,118784 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,19 ms,920 Mbps,117760 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,345 Mbps,44236 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,70 ms,381 Mbps,48844 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,14 ms,690 Mbps,88371 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,2 ms,772 Mbps,98918 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,21 ms,1328 Mbps,169984 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,2 ms,55 Mbps,7133 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,86 ms,237 Mbps,30412 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,43 ms,468 Mbps,60006 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,658 Mbps,84275 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,148 Mbps,19046 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,4 Mbps,541 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,18 ms,8 Mbps,1139 kB/s
150.230.63.93,443,150.230.63.93,JP,45 Mbps,5853 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,227 Mbps,29081 kB/s
