中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,538 Mbps,68915 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,48 ms,336 Mbps,43110 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,49 ms,564 Mbps,72192 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,50 ms,470 Mbps,60211 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,291 Mbps,37273 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,47 ms,486 Mbps,62259 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,56 ms,472 Mbps,60518 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,376 Mbps,48128 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,44 ms,1 Mbps,223 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,156 Mbps,20070 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,134 ms,172 Mbps,22016 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,129 ms,49 Mbps,6285 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,182 Mbps,23347 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,49 Mbps,6290 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,37 Mbps,4776 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,45 Mbps,5769 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,161 Mbps,20684 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,184 ms,40 Mbps,5215 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,199 ms,37 Mbps,4773 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,42 Mbps,5447 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,197 ms,0 Mbps,3 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,27 Mbps,3504 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,219 ms,18 Mbps,2348 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,128 ms,45 Mbps,5834 kB/s
64.110.101.125,443,64.110.101.125,JP,Los Angeles,中转,143 ms,123 Mbps,15769 kB/s
168.138.212.80,443,168.138.212.80,JP,Los Angeles,中转,136 ms,44 Mbps,5647 kB/s
146.56.146.67,443,128.14.110.206,SG,Singapore,隧道,256 ms,39 Mbps,5101 kB/s
