中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,584 Mbps,74854 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,269 Mbps,34508 kB/s
130.61.170.78,443,130.61.170.78,DE,Paris,中转,87 ms,112 Mbps,14336 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,73 ms,50 Mbps,6432 kB/s
144.24.171.136,443,2a0b:21c0:1007:1cb:0:6af4:3667:e6b5,DE,Frankfurt,隧道,93 ms,172 Mbps,22016 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,37 ms,88 Mbps,11264 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,36 ms,41 Mbps,5254 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,316 Mbps,40448 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,84 ms,311 Mbps,39833 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,40 ms,656 Mbps,83968 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,48 Mbps,6204 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,281 Mbps,36044 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,128 ms,548 Mbps,70246 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,157 ms,245 Mbps,31436 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,88 ms,50 Mbps,6448 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,248 Mbps,31846 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,115 ms,167 Mbps,21401 kB/s
138.2.227.94,443,138.2.227.94,US,San Jose,中转,76 ms,50 Mbps,6509 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,251 Mbps,32153 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,208 ms,4 Mbps,521 kB/s
47.254.42.167,443,47.251.149.50,US,San Jose,隧道,89 ms,4 Mbps,572 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:2f,58 Mbps,7528 kB/s
2a09:bac5:60ef:1846::26b:2f,,,隧道,0 ms,null Mbps,null kB/s
35.230.79.26,443,35.230.48.200,US,Seattle,隧道,62 ms,356 Mbps,45568 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,86 ms,108 Mbps,13824 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,143 ms,220 Mbps,28160 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:30,US,San Jose,隧道,74 ms,176 Mbps,22630 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,251 Mbps,32153 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,273 Mbps,35020 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,80 ms,46 Mbps,5914 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,87 ms,220 Mbps,28160 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,82 ms,49 Mbps,6369 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,86 ms,231 Mbps,29593 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,40 Mbps,5238 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,94 ms,43 Mbps,5582 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,264 Mbps,33894 kB/s
35.197.23.75,443,35.230.48.200,US,Seattle,隧道,62 ms,371 Mbps,47513 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,262 Mbps,33587 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,92 ms,219 Mbps,28057 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,25 Mbps,3264 kB/s
193.123.39.5,443,2a0b:21c0:1007:1ca:0:8cbd:5418:8fe5,DE,Frankfurt,隧道,89 ms,132 Mbps,16896 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,99 ms,46 Mbps,6011 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,6 Mbps,869 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,184 ms,62 Mbps,7965 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,105 ms,4 Mbps,586 kB/s
47.89.182.61,443,47.251.149.49,US,San Jose,隧道,44 ms,3 Mbps,484 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,184 ms,39 Mbps,5045 kB/s
143.47.252.247,443,2a0b:21c0:1007:c9:0:e72:d2d5:98b,DE,Frankfurt,隧道,190 ms,171 Mbps,21913 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,82 ms,37 Mbps,4815 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,188 ms,72 Mbps,9328 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,199 ms,31 Mbps,4055 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,60 Mbps,7755 kB/s
