中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,36 ms,416 Mbps,53350 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,23 ms,702 Mbps,89907 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,1008 Mbps,129024 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,62 ms,396 Mbps,50688 kB/s
152.70.52.238,443,2a0b:21c0:100a:1b4:0:f5cd:6b74:460a,DE,Frankfurt,隧道,130 ms,190 Mbps,24371 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,331 Mbps,42393 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,43 ms,63 Mbps,8104 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,57 ms,504 Mbps,64614 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,69 ms,500 Mbps,64102 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,219 Mbps,28057 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,43 ms,76 Mbps,9788 kB/s
138.2.176.198,443,2a0b:21c0:100a:1b3:0:ee35:dfc7:bc8a,DE,Frankfurt,隧道,129 ms,101 Mbps,13004 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,86 ms,467 Mbps,59801 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,88 ms,494 Mbps,63283 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,490 Mbps,62771 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,189 Mbps,24268 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,35 ms,5 Mbps,642 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,426 Mbps,54579 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,72 ms,456 Mbps,58470 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,93 ms,196 Mbps,25088 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,93 ms,270 Mbps,34611 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,110 ms,224 Mbps,28774 kB/s
138.2.168.164,443,163.123.193.4,DE,Frankfurt,隧道,127 ms,1 Mbps,163 kB/s
158.101.208.175,443,2a0b:21c0:100a:1f9:0:1a3d:3a62:c2a9,DE,Frankfurt,隧道,109 ms,229 Mbps,29388 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,111 ms,46 Mbps,5906 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,70 ms,562 Mbps,71987 kB/s
158.101.201.213,443,2a0b:21c0:1007:1c7:0:e948:9d70:1d11,DE,Frankfurt,隧道,108 ms,189 Mbps,24268 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,42 ms,52 Mbps,6739 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,27 ms,60 Mbps,7720 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,122 ms,157 Mbps,20172 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,31 ms,12 Mbps,1639 kB/s
130.61.23.77,443,130.61.23.77,DE,136 Mbps,17510 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,198 Mbps,25395 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,32 ms,26 Mbps,3370 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,129 ms,45 Mbps,5782 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,112 ms,18 Mbps,2420 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,416 Mbps,53350 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,84 ms,569 Mbps,72908 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,121 ms,186 Mbps,23859 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,124 ms,49 Mbps,6297 kB/s
144.22.252.124,443,144.22.252.124,BR,S
