中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
8.222.250.88,443,8.222.250.88,SG,Singapore,中转,269 ms,0 Mbps,58 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,246 ms,4 Mbps,562 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,213 ms,69 Mbps,8922 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,221 ms,36 Mbps,4617 kB/s
8.219.80.184,443,8.219.80.184,SG,Singapore,中转,269 ms,48 Mbps,6218 kB/s
8.219.1.169,443,8.219.1.169,SG,Tokyo,中转,269 ms,29 Mbps,3734 kB/s
8.219.118.238,443,8.219.118.238,SG,Milan,中转,270 ms,37 Mbps,4813 kB/s
193.123.179.16,443,2a0b:21c0:1007:c9:0:3983:b018:2805,DE,Frankfurt,隧道,92 ms,212 Mbps,27238 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,93 ms,26 Mbps,3384 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,166 ms,38 Mbps,4902 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,75 ms,245 Mbps,31436 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,207 Mbps,26521 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,88 ms,204 Mbps,26112 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,34 Mbps,4373 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::26a:8b,US,Los Angeles,隧道,60 ms,45 Mbps,5850 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,6 ms,1072 Mbps,137216 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,196 ms,76 Mbps,9839 kB/s
158.101.206.152,443,2a0b:21c0:1007:c9:0:b53b:2941:6f4c,DE,Frankfurt,隧道,201 ms,237 Mbps,30412 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,186 ms,39 Mbps,5069 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,7 ms,71 Mbps,9142 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,91 ms,215 Mbps,27545 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,71 ms,285 Mbps,36556 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,58 ms,46 Mbps,5989 kB/s
141.144.228.171,443,2606:f240:f00:6acf:0:82d0:8416:132,US,Frankfurt,隧道,91 ms,209 Mbps,26828 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,74 ms,294 Mbps,37683 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,269 Mbps,34508 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,174 ms,19 Mbps,2499 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,77 ms,49 Mbps,6365 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,69 ms,12 Mbps,1652 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,189 ms,77 Mbps,9971 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,86 ms,46 Mbps,5992 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,86 ms,44 Mbps,5644 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,330 ms,31 Mbps,4001 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,302 ms,57 Mbps,7320 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,84 ms,197 Mbps,25292 kB/s
130.162.144.191,443,2a09:bac5:4752:1482::20b:90,KR,Seoul,隧道,193 ms,32 Mbps,4219 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,64 ms,7 Mbps,1015 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,99 ms,40 Mbps,5204 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,217 ms,68 Mbps,8715 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,259 ms,87 Mbps,11161 kB/s
141.144.203.250,443,98.98.166.198,US,Frankfurt,隧道,146 ms,179 Mbps,22937 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,217 ms,67 Mbps,8678 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,222 ms,65 Mbps,8358 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,242 ms,244 Mbps,31232 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,185 ms,41 Mbps,5374 kB/s
143.47.249.36,443,2a0b:21c0:100a:1b5:0:951:43d9:ca7e,DE,Frankfurt,隧道,114 ms,122 Mbps,15667 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,262 ms,7 Mbps,948 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,244 ms,34 Mbps,4431 kB/s
64.110.108.118,443,64.110.108.118,JP,Osaka,中转,311 ms,17 Mbps,2289 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,270 ms,0 Mbps,25 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,193 ms,70 Mbps,9059 kB/s
130.162.143.219,443,130.162.143.219,KR,Seoul,中转,201 ms,33 Mbps,4322 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,225 ms,52 Mbps,6699 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,219 ms,4 Mbps,588 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,38 Mbps,4913 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,259 ms,36 Mbps,4615 kB/s
168.138.209.31,443,2a09:bac5:442a:dc::16:1db,JP,Tokyo,隧道,214 ms,35 Mbps,4544 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,226 ms,50 Mbps,6405 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,406 ms,25 Mbps,3233 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,180 ms,35 Mbps,4589 kB/s
129.159.130.38,443,129.159.130.38,IL,Milan,中转,266 ms,5 Mbps,754 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,213 ms,60 Mbps,7796 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,193 ms,71 Mbps,9212 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,309 ms,2 Mbps,278 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,236 ms,1 Mbps,213 kB/s
140.238.55.89,443,140.238.55.89,JP,Tokyo,中转,220 ms,38 Mbps,4900 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,316 ms,29 Mbps,3820 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,302 ms,38 Mbps,4989 kB/s
168.138.165.174,443,168.138.165.174,SG,Milan,中转,318 ms,11 Mbps,1417 kB/s
