中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,162 ms,41 Mbps,5346 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,46 ms,952 Mbps,121856 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1688 Mbps,216064 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,603 Mbps,77209 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,3 ms,808 Mbps,103424 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,34 ms,816 Mbps,104448 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,36 ms,984 Mbps,125952 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,37 ms,439 Mbps,56217 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,89 ms,36 Mbps,4695 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,307 Mbps,39321 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,181 Mbps,23244 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,23 ms,612 Mbps,78336 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,36 ms,316 Mbps,40550 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,368 Mbps,47104 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,29 ms,984 Mbps,125952 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,19 ms,49 Mbps,6345 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,127 Mbps,16281 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,36 ms,441 Mbps,56524 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,118 ms,197 Mbps,25292 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,146 ms,34 Mbps,4375 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,134 Mbps,17203 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,11 ms,920 Mbps,117760 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,171 ms,159 Mbps,20377 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,106 ms,47 Mbps,6118 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,91 ms,1 Mbps,147 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,95 ms,45 Mbps,5883 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,164 ms,34 Mbps,4367 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,143 ms,141 Mbps,18124 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,165 ms,112 Mbps,14336 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,167 ms,37 Mbps,4794 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,152 ms,134 Mbps,17203 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,44 Mbps,5698 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,188 ms,42 Mbps,5440 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,143 ms,142 Mbps,18227 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,189 ms,3 Mbps,407 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,152 ms,42 Mbps,5502 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,179 ms,116 Mbps,14950 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,130 ms,128 Mbps,16384 kB/s
144.22.252.124,443,144.22.252.124,BR,S
